Date: 12-05 at 10:17:53, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 1027.08(4), mean: 2414.22, max: 3401.42
Date: 12-05 at 10:18:34, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 990.59(4), mean: 2005.30, max: 2970.56
Date: 12-05 at 10:19:04, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 988.93(4), mean: 1660.88, max: 2407.42
Date: 12-05 at 10:19:32, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 988.93(4), mean: 1102.63, max: 1604.16
Date: 12-05 at 10:20:00, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 988.93(4), mean: 1156.81, max: 1590.65
Date: 12-05 at 10:20:41, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 988.93(4), mean: 1130.72, max: 1577.77
Date: 12-05 at 10:21:24, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 933.79(6), mean: 1007.45, max: 1070.94
Date: 12-05 at 10:21:48, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 930.21(6), mean: 1074.86, max: 1126.83
Date: 12-05 at 10:22:28, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 917.71(6), mean: 1037.57, max: 1174.59
Date: 12-05 at 10:23:08, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 917.71(6), mean: 1048.52, max: 1208.31
Date: 12-05 at 10:23:47, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 916.90(6), mean: 1011.31, max: 1159.93
Date: 12-05 at 10:24:30, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 896.68(6), mean: 927.21, max: 956.47
Date: 12-05 at 10:25:06, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 884.95(6), mean: 1021.51, max: 1072.62
Date: 12-05 at 10:25:42, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 875.96(6), mean: 1028.21, max: 1083.54
Date: 12-05 at 10:26:16, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 875.96(6), mean: 1074.91, max: 1159.09
Date: 12-05 at 10:26:57, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 867.51(6), mean: 885.95, max: 914.08
Date: 12-05 at 10:27:35, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 847.37(5), mean: 909.97, max: 974.26
Date: 12-05 at 10:28:15, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 845.48(5), mean: 878.30, max: 957.96
Date: 12-05 at 10:28:48, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 845.48(5), mean: 915.71, max: 1024.53
Date: 12-05 at 10:29:27, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 837.88(6), mean: 860.23, max: 899.14
Date: 12-05 at 10:30:07, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 835.61(6), mean: 857.09, max: 899.66
Date: 12-05 at 10:30:46, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 835.61(6), mean: 851.03, max: 877.00
Date: 12-05 at 10:31:23, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 835.61(6), mean: 886.41, max: 919.24
Date: 12-05 at 10:32:07, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 833.90(6), mean: 844.99, max: 869.73
Date: 12-05 at 10:32:44, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 830.99(6), mean: 841.14, max: 903.37
Date: 12-05 at 10:33:14, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 830.99(6), mean: 854.65, max: 907.47
Date: 12-05 at 10:34:05, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 828.56(6), mean: 831.43, max: 833.19
Date: 12-05 at 10:34:50, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 825.81(6), mean: 830.93, max: 832.70
Date: 12-05 at 10:35:33, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 825.81(6), mean: 833.51, max: 867.10
Date: 12-05 at 10:36:11, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 825.81(6), mean: 876.21, max: 886.76
Date: 12-05 at 10:36:56, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 825.81(6), mean: 850.93, max: 868.22
Date: 12-05 at 10:37:29, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 825.81(6), mean: 844.68, max: 863.30
Date: 12-05 at 10:38:15, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 825.81(6), mean: 2117.33, max: 2625.64
Date: 12-05 at 10:38:53, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 825.81(6), mean: 1646.71, max: 2257.76
Date: 12-05 at 10:39:31, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 825.81(6), mean: 998.08, max: 1165.93
Date: 12-05 at 10:40:10, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 825.81(6), mean: 964.97, max: 1046.82
Date: 12-05 at 10:40:46, #particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 825.81(6), mean: 1985.16, max: 2511.09
Date: 12-05 at 10:41:34, #particle: 15, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 753.15, best obj: 825.81(6), mean: 1783.01, max: 2526.47
