Date: 12-29 at 23:00:31, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 1106.88(4), mean: 2159.50, max: 2915.19
Date: 12-29 at 23:00:58, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 1082.48(4), mean: 1788.53, max: 2346.89
Date: 12-29 at 23:01:30, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 1051.76(4), mean: 1578.81, max: 2171.76
Date: 12-29 at 23:01:56, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 1045.69(4), mean: 1166.82, max: 1644.47
Date: 12-29 at 23:02:30, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 1026.97(5), mean: 1204.73, max: 1652.63
Date: 12-29 at 23:02:53, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 1011.04(5), mean: 1305.32, max: 1736.42
Date: 12-29 at 23:03:27, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 1011.04(5), mean: 1365.71, max: 1586.67
Date: 12-29 at 23:04:00, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 1011.04(5), mean: 1230.63, max: 1455.78
Date: 12-29 at 23:04:24, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 978.99(6), mean: 1227.53, max: 1438.39
Date: 12-29 at 23:04:57, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 931.93(5), mean: 1209.02, max: 1470.64
Date: 12-29 at 23:05:31, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 913.56(5), mean: 981.38, max: 1038.29
Date: 12-29 at 23:06:10, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 913.56(5), mean: 1025.51, max: 1090.51
Date: 12-29 at 23:06:46, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 913.56(5), mean: 1007.05, max: 1109.77
Date: 12-29 at 23:07:35, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 913.56(5), mean: 947.30, max: 984.79
Date: 12-29 at 23:08:16, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 909.58(5), mean: 939.80, max: 1002.05
Date: 12-29 at 23:08:53, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 909.58(5), mean: 968.28, max: 1059.11
Date: 12-29 at 23:09:25, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 909.58(5), mean: 986.04, max: 1113.76
Date: 12-29 at 23:10:01, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 909.58(5), mean: 944.58, max: 988.69
Date: 12-29 at 23:10:40, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 909.58(5), mean: 929.31, max: 964.80
Date: 12-29 at 23:11:11, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 909.58(5), mean: 1132.16, max: 1337.46
Date: 12-29 at 23:11:52, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 909.58(5), mean: 1010.53, max: 1274.29
Date: 12-29 at 23:12:38, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 909.58(5), mean: 963.52, max: 1080.30
Date: 12-29 at 23:13:17, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 909.58(5), mean: 954.99, max: 1084.52
Date: 12-29 at 23:13:56, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 907.69(6), mean: 1121.29, max: 1550.93
Date: 12-29 at 23:14:39, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 753.15, best obj: 905.60(6), mean: 1056.06, max: 1539.85
