Date: 08-09 at 17:17:24, iter: 1, new3, Khoo: 953.63, current_best: 1205.24 best obj: 1205.24(13) mean: 2184.57, max: 2773.02
Date: 08-09 at 17:20:01, iter: 2, new3, Khoo: 953.63, current_best: 1123.44 best obj: 1123.44(12) mean: 2226.02, max: 2823.69
Date: 08-09 at 17:22:32, iter: 3, new3, Khoo: 953.63, current_best: 1116.68 best obj: 1116.68(12) mean: 2043.31, max: 2635.66
Date: 08-09 at 17:25:14, iter: 4, new3, Khoo: 953.63, current_best: 1113.95 best obj: 1113.95(12) mean: 1954.63, max: 2463.01
Date: 08-09 at 17:28:08, iter: 5, new3, Khoo: 953.63, current_best: 1111.60 best obj: 1111.60(12) mean: 1272.48, max: 1395.56
Date: 08-09 at 17:30:52, iter: 6, new3, Khoo: 953.63, current_best: 1092.65 best obj: 1092.65(12) mean: 1196.79, max: 1266.31
Date: 08-09 at 17:33:12, iter: 7, new3, Khoo: 953.63, current_best: 1092.65 best obj: 1092.65(12) mean: 1244.67, max: 1332.09
Date: 08-09 at 17:35:50, iter: 8, new3, Khoo: 953.63, current_best: 1092.65 best obj: 1092.65(12) mean: 1231.67, max: 1315.02
Date: 08-09 at 17:38:23, iter: 9, new3, Khoo: 953.63, current_best: 1092.65 best obj: 1092.65(12) mean: 1283.52, max: 1374.07
Date: 08-09 at 17:41:04, iter: 10, new3, Khoo: 953.63, current_best: 1063.90 best obj: 1063.90(12) mean: 1194.39, max: 1313.48
Date: 08-09 at 17:43:30, iter: 11, new3, Khoo: 953.63, current_best: 1052.65 best obj: 1052.65(12) mean: 1193.65, max: 1318.94
Date: 08-09 at 17:46:03, iter: 12, new3, Khoo: 953.63, current_best: 1046.94 best obj: 1046.94(12) mean: 1254.81, max: 1379.81
Date: 08-09 at 17:48:46, iter: 13, new3, Khoo: 953.63, current_best: 1046.31 best obj: 1046.31(12) mean: 1234.45, max: 1406.33
Date: 08-09 at 17:51:35, iter: 14, new3, Khoo: 953.63, current_best: 1046.31 best obj: 1046.31(12) mean: 1118.44, max: 1190.29
Date: 08-09 at 17:54:08, iter: 15, new3, Khoo: 953.63, current_best: 1041.30 best obj: 1041.30(12) mean: 1107.61, max: 1207.30
Date: 08-09 at 17:56:32, iter: 16, new3, Khoo: 953.63, current_best: 1029.21 best obj: 1029.21(12) mean: 1148.26, max: 1244.24
Date: 08-09 at 17:58:58, iter: 17, new3, Khoo: 953.63, current_best: 1029.21 best obj: 1029.21(12) mean: 1185.00, max: 1282.96
Date: 08-09 at 18:01:41, iter: 18, new3, Khoo: 953.63, current_best: 1029.21 best obj: 1029.21(12) mean: 1090.59, max: 1171.43
Date: 08-09 at 18:04:12, iter: 19, new3, Khoo: 953.63, current_best: 1029.21 best obj: 1029.21(12) mean: 1096.37, max: 1166.41
Date: 08-09 at 18:06:56, iter: 20, new3, Khoo: 953.63, current_best: 1028.25 best obj: 1028.25(13) mean: 1081.27, max: 1140.26
Date: 08-09 at 18:09:22, iter: 21, new3, Khoo: 953.63, current_best: 1019.12 best obj: 1019.12(12) mean: 1100.76, max: 1180.74
Date: 08-09 at 18:11:47, iter: 22, new3, Khoo: 953.63, current_best: 1019.12 best obj: 1019.12(12) mean: 1113.45, max: 1205.56
Date: 08-09 at 18:14:24, iter: 23, new3, Khoo: 953.63, current_best: 1019.12 best obj: 1019.12(12) mean: 1067.58, max: 1122.32
Date: 08-09 at 18:16:53, iter: 24, new3, Khoo: 953.63, current_best: 1010.34 best obj: 1010.34(11) mean: 1058.61, max: 1119.04
Date: 08-09 at 18:19:26, iter: 25, new3, Khoo: 953.63, current_best: 1008.20 best obj: 1008.20(11) mean: 1054.61, max: 1115.69
Date: 08-09 at 18:21:45, iter: 26, new3, Khoo: 953.63, current_best: 1008.20 best obj: 1008.20(11) mean: 1105.43, max: 1178.80
Date: 08-09 at 18:24:21, iter: 27, new3, Khoo: 953.63, current_best: 1008.20 best obj: 1008.20(11) mean: 1078.79, max: 1164.73
Date: 08-09 at 18:26:49, iter: 28, new3, Khoo: 953.63, current_best: 1008.20 best obj: 1008.20(11) mean: 1071.94, max: 1145.38
Date: 08-09 at 18:29:16, iter: 30, new3, Khoo: 953.63, current_best: 1008.20 best obj: 1008.20(11) mean: 1199.97, max: 1390.85
Date: 08-09 at 18:31:43, iter: 31, new3, Khoo: 953.63, current_best: 1008.20 best obj: 1008.20(11) mean: 1189.97, max: 1346.07
Date: 08-09 at 18:34:18, iter: 32, new3, Khoo: 953.63, current_best: 1008.20 best obj: 1008.20(11) mean: 1129.91, max: 1315.06
Date: 08-09 at 18:36:56, iter: 33, new3, Khoo: 953.63, current_best: 1008.20 best obj: 1008.20(11) mean: 1076.23, max: 1170.01
Date: 08-09 at 18:39:28, iter: 35, new3, Khoo: 953.63, current_best: 1008.20 best obj: 1008.20(11) mean: 1195.82, max: 1424.37
