Date: 08-11 at 16:20:18, iter: 1, new3, Khoo: 1151.84, current_best: 1404.20 best obj: 1404.20(15) mean: 2445.38, max: 2889.96
Date: 08-11 at 16:22:16, iter: 2, new3, Khoo: 1151.84, current_best: 1337.34 best obj: 1337.34(15) mean: 2395.39, max: 2875.46
Date: 08-11 at 16:24:18, iter: 3, new3, Khoo: 1151.84, current_best: 1308.95 best obj: 1308.95(15) mean: 2211.78, max: 2812.29
Date: 08-11 at 16:26:15, iter: 4, new3, Khoo: 1151.84, current_best: 1300.62 best obj: 1300.62(15) mean: 1933.90, max: 2639.68
Date: 08-11 at 16:28:26, iter: 5, new3, Khoo: 1151.84, current_best: 1300.62 best obj: 1300.62(15) mean: 1911.43, max: 2625.98
Date: 08-11 at 16:30:31, iter: 6, new3, Khoo: 1151.84, current_best: 1300.62 best obj: 1300.62(15) mean: 1897.72, max: 2638.53
Date: 08-11 at 16:32:54, iter: 7, new3, Khoo: 1151.84, current_best: 1300.62 best obj: 1300.62(15) mean: 1415.63, max: 1489.84
Date: 08-11 at 16:34:53, iter: 9, new3, Khoo: 1151.84, current_best: 1300.62 best obj: 1300.62(15) mean: 1539.83, max: 1802.18
Date: 08-11 at 16:36:52, iter: 10, new3, Khoo: 1151.84, current_best: 1300.62 best obj: 1300.62(15) mean: 1586.92, max: 1877.05
Date: 08-11 at 16:38:48, iter: 11, new3, Khoo: 1151.84, current_best: 1300.62 best obj: 1300.62(15) mean: 1639.17, max: 1929.68
Date: 08-11 at 16:41:03, iter: 12, new3, Khoo: 1151.84, current_best: 1300.62 best obj: 1300.62(15) mean: 1398.31, max: 1496.02
Date: 08-11 at 16:43:02, iter: 14, new3, Khoo: 1151.84, current_best: 1300.62 best obj: 1300.62(15) mean: 1550.87, max: 1810.54
Date: 08-11 at 16:45:17, iter: 16, new3, Khoo: 1151.84, current_best: 1300.62 best obj: 1300.62(16) mean: 1533.33, max: 1728.27
Date: 08-11 at 16:47:13, iter: 17, new3, Khoo: 1151.84, current_best: 1300.62 best obj: 1342.19(16) mean: 1614.63, max: 1843.29
Date: 08-11 at 16:49:31, iter: 18, new3, Khoo: 1151.84, current_best: 1273.04 best obj: 1273.04(16) mean: 1555.11, max: 1855.07
Date: 08-11 at 16:51:35, iter: 19, new3, Khoo: 1151.84, current_best: 1255.86 best obj: 1255.86(15) mean: 1560.25, max: 1879.30
Date: 08-11 at 16:53:44, iter: 20, new3, Khoo: 1151.84, current_best: 1254.88 best obj: 1254.88(15) mean: 1592.92, max: 1922.27
Date: 08-11 at 16:55:47, iter: 21, new3, Khoo: 1151.84, current_best: 1254.88 best obj: 1254.88(15) mean: 1608.11, max: 1952.13
Date: 08-11 at 16:57:45, iter: 22, new3, Khoo: 1151.84, current_best: 1254.88 best obj: 1254.88(15) mean: 1644.16, max: 2012.43
Date: 08-11 at 16:59:55, iter: 23, new3, Khoo: 1151.84, current_best: 1254.88 best obj: 1254.88(15) mean: 1512.29, max: 1854.35
Date: 08-11 at 17:02:01, iter: 25, new3, Khoo: 1151.84, current_best: 1254.88 best obj: 1254.88(15) mean: 1555.51, max: 1888.02
Date: 08-11 at 17:04:05, iter: 26, new3, Khoo: 1151.84, current_best: 1254.88 best obj: 1254.88(15) mean: 1533.60, max: 1920.75
Date: 08-11 at 17:06:01, iter: 27, new3, Khoo: 1151.84, current_best: 1254.88 best obj: 1254.88(15) mean: 1503.21, max: 1941.00
Date: 08-11 at 17:07:55, iter: 28, new3, Khoo: 1151.84, current_best: 1252.03 best obj: 1252.03(15) mean: 1361.19, max: 1612.64
Date: 08-11 at 17:09:45, iter: 29, new3, Khoo: 1151.84, current_best: 1249.74 best obj: 1249.74(15) mean: 1395.33, max: 1647.11
Date: 08-11 at 17:11:39, iter: 30, new3, Khoo: 1151.84, current_best: 1249.74 best obj: 1249.74(15) mean: 1413.48, max: 1699.81
Date: 08-11 at 17:13:45, iter: 31, new3, Khoo: 1151.84, current_best: 1249.74 best obj: 1249.74(15) mean: 1433.11, max: 1729.12
Date: 08-11 at 17:15:42, iter: 32, new3, Khoo: 1151.84, current_best: 1249.74 best obj: 1249.74(15) mean: 1422.97, max: 1693.03
Date: 08-11 at 17:17:53, iter: 34, new3, Khoo: 1151.84, current_best: 1249.74 best obj: 1249.74(15) mean: 1516.30, max: 1741.00
Date: 08-11 at 17:19:50, iter: 35, new3, Khoo: 1151.84, current_best: 1249.74 best obj: 1249.74(15) mean: 1437.20, max: 1782.59
Date: 08-11 at 17:21:50, iter: 36, new3, Khoo: 1151.84, current_best: 1245.80 best obj: 1245.80(15) mean: 1290.19, max: 1389.61
Date: 08-11 at 17:23:44, iter: 37, new3, Khoo: 1151.84, current_best: 1237.88 best obj: 1237.88(15) mean: 1321.54, max: 1405.92
Date: 08-11 at 17:25:36, iter: 38, new3, Khoo: 1151.84, current_best: 1237.88 best obj: 1237.88(15) mean: 1336.04, max: 1411.20
Date: 08-11 at 17:27:37, iter: 39, new3, Khoo: 1151.84, current_best: 1237.88 best obj: 1237.88(15) mean: 1321.16, max: 1436.78
Date: 08-11 at 17:29:39, iter: 40, new3, Khoo: 1151.84, current_best: 1237.88 best obj: 1237.88(15) mean: 1321.32, max: 1441.59
Date: 08-11 at 17:31:52, iter: 41, new3, Khoo: 1151.84, current_best: 1236.81 best obj: 1236.81(15) mean: 1305.77, max: 1472.11
Date: 08-11 at 17:33:55, iter: 42, new3, Khoo: 1151.84, current_best: 1235.76 best obj: 1235.76(14) mean: 1309.85, max: 1508.40
Date: 08-11 at 17:35:53, iter: 43, new3, Khoo: 1151.84, current_best: 1235.76 best obj: 1235.76(14) mean: 1281.79, max: 1340.02
Date: 08-11 at 17:37:51, iter: 44, new3, Khoo: 1151.84, current_best: 1235.76 best obj: 1235.76(14) mean: 1287.35, max: 1352.73
Date: 08-11 at 17:39:46, iter: 45, new3, Khoo: 1151.84, current_best: 1225.95 best obj: 1225.95(14) mean: 1254.60, max: 1281.08
Date: 08-11 at 17:41:40, iter: 46, new3, Khoo: 1151.84, current_best: 1225.95 best obj: 1225.95(14) mean: 1282.79, max: 1313.81
Date: 08-11 at 17:43:29, iter: 47, new3, Khoo: 1151.84, current_best: 1225.95 best obj: 1225.95(14) mean: 1295.75, max: 1348.54
Date: 08-11 at 17:45:29, iter: 48, new3, Khoo: 1151.84, current_best: 1225.95 best obj: 1225.95(14) mean: 1270.29, max: 1332.83
Date: 08-11 at 17:47:31, iter: 49, new3, Khoo: 1151.84, current_best: 1220.87 best obj: 1220.87(14) mean: 1250.71, max: 1289.03
Date: 08-11 at 17:49:22, iter: 50, new3, Khoo: 1151.84, current_best: 1220.87 best obj: 1220.87(14) mean: 1296.71, max: 1337.03
Date: 08-11 at 17:51:16, iter: 51, new3, Khoo: 1151.84, current_best: 1220.87 best obj: 1220.87(14) mean: 1333.92, max: 1372.44
Date: 08-11 at 17:53:20, iter: 52, new3, Khoo: 1151.84, current_best: 1220.87 best obj: 1220.87(14) mean: 1269.13, max: 1311.53
Date: 08-11 at 17:55:08, iter: 53, new3, Khoo: 1151.84, current_best: 1219.59 best obj: 1219.59(14) mean: 1274.92, max: 1334.67
Date: 08-11 at 17:57:07, iter: 54, new3, Khoo: 1151.84, current_best: 1219.59 best obj: 1219.59(14) mean: 1257.71, max: 1337.93
Date: 08-11 at 17:59:01, iter: 55, new3, Khoo: 1151.84, current_best: 1210.00 best obj: 1210.00(14) mean: 1229.12, max: 1253.30
Date: 08-11 at 18:00:55, iter: 56, new3, Khoo: 1151.84, current_best: 1210.00 best obj: 1210.00(14) mean: 1240.68, max: 1287.11
Date: 08-11 at 18:03:05, iter: 57, new3, Khoo: 1151.84, current_best: 1210.00 best obj: 1210.00(14) mean: 1230.11, max: 1253.30
Date: 08-11 at 18:05:06, iter: 58, new3, Khoo: 1151.84, current_best: 1210.00 best obj: 1210.00(14) mean: 1228.75, max: 1253.30
Date: 08-11 at 18:07:07, iter: 60, new3, Khoo: 1151.84, current_best: 1210.00 best obj: 1210.00(14) mean: 1342.23, max: 1469.83
Date: 08-11 at 18:09:06, iter: 61, new3, Khoo: 1151.84, current_best: 1210.00 best obj: 1210.00(14) mean: 1314.80, max: 1459.57
Date: 08-11 at 18:11:07, iter: 62, new3, Khoo: 1151.84, current_best: 1210.00 best obj: 1210.00(14) mean: 1250.95, max: 1403.35
Date: 08-11 at 18:12:56, iter: 63, new3, Khoo: 1151.84, current_best: 1208.78 best obj: 1208.78(14) mean: 1246.95, max: 1423.63
Date: 08-11 at 18:14:56, iter: 64, new3, Khoo: 1151.84, current_best: 1208.78 best obj: 1208.78(14) mean: 1240.05, max: 1342.01
Date: 08-11 at 18:16:54, iter: 65, new3, Khoo: 1151.84, current_best: 1208.78 best obj: 1208.78(14) mean: 1228.96, max: 1321.78
Date: 08-11 at 18:18:56, iter: 66, new3, Khoo: 1151.84, current_best: 1208.78 best obj: 1208.78(14) mean: 1244.08, max: 1346.85
Date: 08-11 at 18:20:57, iter: 68, new3, Khoo: 1151.84, current_best: 1208.78 best obj: 1208.78(14) mean: 1283.48, max: 1427.94
Date: 08-11 at 18:22:58, iter: 69, new3, Khoo: 1151.84, current_best: 1208.78 best obj: 1208.78(14) mean: 1236.81, max: 1424.16
Date: 08-11 at 18:24:42, iter: 70, new3, Khoo: 1151.84, current_best: 1208.78 best obj: 1208.78(14) mean: 1241.62, max: 1333.35
