Date: 07-15 at 11:49:24, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1221.74(13) mean: 3490.82, max: 3990.46
Date: 07-15 at 11:50:27, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1119.16(13) mean: 3065.51, max: 3835.08
Date: 07-15 at 11:51:28, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1072.65(13) mean: 3043.73, max: 3799.14
Date: 07-15 at 11:52:31, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1069.18(13) mean: 2552.00, max: 3439.34
Date: 07-15 at 11:53:37, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1037.44(13) mean: 2084.14, max: 3118.92
Date: 07-15 at 11:54:37, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1009.72(12) mean: 1902.78, max: 2825.74
Date: 07-15 at 11:55:40, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1007.97(12) mean: 1935.98, max: 2861.36
Date: 07-15 at 11:56:50, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 1007.97(12) mean: 1788.32, max: 2775.33
Date: 07-15 at 11:57:57, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 984.02(14) mean: 1199.39, max: 1331.36
Date: 07-15 at 11:59:02, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 932.26(12) mean: 1141.29, max: 1333.05
Date: 07-15 at 12:00:05, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 1080.97, max: 1266.09
Date: 07-15 at 12:01:08, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 1068.75, max: 1151.36
Date: 07-15 at 12:02:14, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 1041.53, max: 1152.69
Date: 07-15 at 12:03:16, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 1034.65, max: 1152.13
Date: 07-15 at 12:04:17, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 1044.03, max: 1151.36
Date: 07-15 at 12:05:24, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 1042.52, max: 1151.36
Date: 07-15 at 12:06:28, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 1014.24, max: 1154.64
Date: 07-15 at 12:07:29, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 990.14, max: 1059.63
Date: 07-15 at 12:08:32, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 985.45, max: 1059.63
Date: 07-15 at 12:09:37, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 976.73, max: 1049.02
Date: 07-15 at 12:10:37, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 962.27, max: 1012.53
Date: 07-15 at 12:11:38, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 961.45, max: 1011.97
Date: 07-15 at 12:12:42, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 961.38, max: 1011.20
Date: 07-15 at 12:13:45, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 953.36, max: 1019.91
Date: 07-15 at 12:14:44, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 929.86, max: 957.09
Date: 07-15 at 12:15:43, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 921.54, max: 940.16
Date: 07-15 at 12:16:45, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:17:47, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:18:45, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:19:45, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:20:47, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:21:51, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:22:49, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:23:47, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:24:48, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:25:53, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:26:55, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:27:53, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:28:52, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:29:55, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:30:57, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:31:55, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:32:56, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:33:58, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:35:03, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:36:03, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:37:01, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:38:01, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:39:04, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:40:07, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
Date: 07-15 at 12:41:05, iter: 51, fix: false, local: false, cut car: false, new generate: true, Khoo: 828.94 best obj: 920.21(12) mean: 920.21, max: 920.21
