Date: 01-21 at 00:47:55, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1221.33(9), mean: 2308.66, max: 3065.74
Date: 01-21 at 00:48:46, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1186.63(9), mean: 2294.20, max: 3010.38
Date: 01-21 at 00:49:37, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1135.49(8), mean: 2287.93, max: 3028.76
Date: 01-21 at 00:50:28, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1114.74(8), mean: 2033.18, max: 2696.34
Date: 01-21 at 00:51:19, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1096.67(8), mean: 1846.84, max: 2484.54
Date: 01-21 at 00:52:12, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1094.79(8), mean: 1608.43, max: 2194.39
Date: 01-21 at 00:53:04, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1094.79(8), mean: 1563.32, max: 2176.37
Date: 01-21 at 00:53:58, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1094.79(8), mean: 1370.97, max: 1824.18
Date: 01-21 at 00:54:53, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1094.79(8), mean: 1181.35, max: 1263.59
Date: 01-21 at 00:55:48, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1094.79(8), mean: 1190.41, max: 1257.48
Date: 01-21 at 00:56:42, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1094.79(8), mean: 2570.51, max: 3122.52
Date: 01-21 at 00:57:32, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1094.79(8), mean: 1597.41, max: 2738.99
Date: 01-21 at 00:58:22, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1094.79(8), mean: 1233.24, max: 1382.65
Date: 01-21 at 00:59:14, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1094.79(8), mean: 1250.50, max: 1424.98
Date: 01-21 at 01:00:08, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1078.15(8), mean: 2782.10, max: 3441.04
Date: 01-21 at 01:00:58, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1061.35(8), mean: 1761.39, max: 3140.26
