Date: 01-20 at 02:39:11, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1488.28(19), mean: 2438.24, max: 2911.18
Date: 01-20 at 02:40:16, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1371.80(18), mean: 2285.75, max: 2835.99
Date: 01-20 at 02:41:19, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1364.36(18), mean: 1989.68, max: 2792.06
Date: 01-20 at 02:42:24, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1364.36(18), mean: 1481.00, max: 1571.81
Date: 01-20 at 02:43:26, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1364.36(18), mean: 1526.90, max: 1635.44
Date: 01-20 at 02:44:29, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1364.36(18), mean: 1560.15, max: 1656.24
Date: 01-20 at 02:45:33, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1364.36(18), mean: 1499.53, max: 1646.92
Date: 01-20 at 02:46:39, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1364.36(18), mean: 2282.65, max: 2730.73
Date: 01-20 at 02:47:47, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1364.36(18), mean: 1437.95, max: 1502.93
Date: 01-20 at 02:48:47, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1364.36(18), mean: 1487.40, max: 1572.70
Date: 01-20 at 02:49:50, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1364.36(18), mean: 1514.46, max: 1596.62
Date: 01-20 at 02:50:52, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1364.36(18), mean: 2393.87, max: 2794.68
Date: 01-20 at 02:51:59, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1213.62, best obj: 1364.36(18), mean: 1446.74, max: 1518.82
