Date: 07-05 at 18:50:27, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1306.58(13) mean: 2859.67, max: 3565.86
Date: 07-05 at 18:51:44, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1263.21(12) mean: 2733.52, max: 3390.16
Date: 07-05 at 18:53:00, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1240.94(11) mean: 2573.57, max: 3266.46
Date: 07-05 at 18:54:27, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1225.90(11) mean: 2274.49, max: 3133.73
Date: 07-05 at 18:55:47, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1223.91(11) mean: 2216.75, max: 2987.32
Date: 07-05 at 18:57:13, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1223.91(11) mean: 1346.49, max: 1508.27
Date: 07-05 at 18:58:37, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1223.91(11) mean: 1374.35, max: 1542.34
Date: 07-05 at 19:00:02, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1186.92(12) mean: 1344.27, max: 1484.03
Date: 07-05 at 19:01:21, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1180.44(12) mean: 1347.69, max: 1504.53
Date: 07-05 at 19:02:46, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1180.44(12) mean: 1363.96, max: 1503.48
Date: 07-05 at 19:04:14, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1180.44(12) mean: 1269.55, max: 1395.40
Date: 07-05 at 19:05:37, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1178.57(12) mean: 1260.53, max: 1377.72
Date: 07-05 at 19:07:00, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1169.78(12) mean: 1302.82, max: 1393.88
Date: 07-05 at 19:08:32, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1153.13(11) mean: 1221.38, max: 1313.40
Date: 07-05 at 19:09:57, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1152.07(11) mean: 1254.94, max: 1365.44
Date: 07-05 at 19:11:19, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1152.07(11) mean: 1257.18, max: 1415.74
Date: 07-05 at 19:12:51, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1152.07(11) mean: 1206.06, max: 1291.48
Date: 07-05 at 19:14:24, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1152.07(11) mean: 1217.43, max: 1272.72
Date: 07-05 at 19:15:52, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1144.19(11) mean: 1222.28, max: 1302.66
Date: 07-05 at 19:17:15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1144.19(11) mean: 1267.43, max: 1367.75
Date: 07-05 at 19:18:38, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1144.19(11) mean: 1306.84, max: 1409.72
