Date: 07-05 at 12:29:13, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1370.17(9) mean: 2303.63, max: 3051.40
Date: 07-05 at 12:30:40, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1286.87(9) mean: 2130.78, max: 2885.59
Date: 07-05 at 12:32:06, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1270.92(9) mean: 1991.50, max: 2650.60
Date: 07-05 at 12:33:35, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1270.81(9) mean: 1849.22, max: 2293.23
Date: 07-05 at 12:35:03, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1270.81(9) mean: 1824.60, max: 2205.77
Date: 07-05 at 12:36:35, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1261.64(10) mean: 1319.27, max: 1436.49
Date: 07-05 at 12:38:03, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1227.87(10) mean: 1374.91, max: 1503.45
Date: 07-05 at 12:39:32, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1220.33(10) mean: 1406.55, max: 1579.17
Date: 07-05 at 12:40:59, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1217.37(10) mean: 1396.71, max: 1626.37
Date: 07-05 at 12:42:41, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1176.87(9) mean: 1244.47, max: 1479.70
Date: 07-05 at 12:44:10, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1168.63(9) mean: 1242.85, max: 1282.85
Date: 07-05 at 12:45:40, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1168.63(9) mean: 1270.71, max: 1321.84
Date: 07-05 at 12:47:20, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1168.63(9) mean: 1212.51, max: 1284.91
Date: 07-05 at 12:48:53, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1168.63(9) mean: 1269.14, max: 1364.57
Date: 07-05 at 12:50:31, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1163.53(11) mean: 1246.59, max: 1403.48
Date: 07-05 at 12:52:01, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1161.51(11) mean: 1275.94, max: 1411.86
Date: 07-05 at 12:53:38, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1146.93(10) mean: 1231.05, max: 1446.76
Date: 07-05 at 12:55:08, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1137.35(10) mean: 1250.59, max: 1475.02
Date: 07-05 at 12:56:39, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1135.54(10) mean: 1248.59, max: 1496.05
Date: 07-05 at 12:58:11, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1135.54(10) mean: 1297.35, max: 1462.44
Date: 07-05 at 12:59:52, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1135.54(10) mean: 1223.23, max: 1484.41
Date: 07-05 at 13:01:18, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1135.54(10) mean: 1197.70, max: 1342.86
Date: 07-05 at 13:02:39, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1135.54(10) mean: 1214.61, max: 1347.94
Date: 07-05 at 13:04:12, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1135.54(10) mean: 1175.57, max: 1231.91
Date: 07-05 at 13:05:43, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1135.54(10) mean: 1176.65, max: 1256.35
Date: 07-05 at 13:07:14, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1135.54(10) mean: 1160.58, max: 1199.45
Date: 07-05 at 13:08:44, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1135.54(10) mean: 1168.18, max: 1234.53
Date: 07-05 at 13:10:14, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1131.14(10) mean: 1162.54, max: 1219.53
Date: 07-05 at 13:11:35, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1131.14(10) mean: 1209.97, max: 1274.57
Date: 07-05 at 13:13:11, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1131.14(10) mean: 1175.97, max: 1262.27
Date: 07-05 at 13:14:35, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1131.14(10) mean: 1224.94, max: 1261.15
Date: 07-05 at 13:16:04, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1131.14(10) mean: 1186.81, max: 1316.25
Date: 07-05 at 13:17:38, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1131.14(10) mean: 1168.00, max: 1229.76
Date: 07-05 at 13:18:59, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1131.14(10) mean: 1204.30, max: 1270.02
Date: 07-05 at 13:20:20, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.71(10) mean: 1257.27, max: 1335.80
Date: 07-05 at 13:21:52, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1124.10(10) mean: 1134.54, max: 1144.96
Date: 07-05 at 13:23:14, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1169.39, max: 1224.62
Date: 07-05 at 13:24:35, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1186.46, max: 1240.43
Date: 07-05 at 13:26:10, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1139.92, max: 1221.30
Date: 07-05 at 13:27:37, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1128.21, max: 1139.24
Date: 07-05 at 13:29:01, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1127.67, max: 1137.43
Date: 07-05 at 13:30:27, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1127.67, max: 1137.43
Date: 07-05 at 13:31:58, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1148.17, max: 1171.40
Date: 07-05 at 13:33:22, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1131.56, max: 1157.81
Date: 07-05 at 13:34:52, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1134.18, max: 1174.17
Date: 07-05 at 13:36:18, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1128.99, max: 1142.26
Date: 07-05 at 13:37:49, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1128.28, max: 1142.26
Date: 07-05 at 13:39:03, iter: 48, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1128.09, max: 1142.26
Date: 07-05 at 13:40:25, iter: 49, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1130.67, max: 1153.83
Date: 07-05 at 13:41:50, iter: 50, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1128.74, max: 1146.18
Date: 07-05 at 13:43:16, iter: 51, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1128.26, max: 1146.18
Date: 07-05 at 13:44:32, iter: 52, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1128.26, max: 1146.18
Date: 07-05 at 13:45:49, iter: 53, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1129.03, max: 1153.83
Date: 07-05 at 13:47:12, iter: 54, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1137.73, max: 1173.39
Date: 07-05 at 13:48:39, iter: 55, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1126.07, max: 1141.99
Date: 07-05 at 13:49:54, iter: 56, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1130.42, max: 1163.59
Date: 07-05 at 13:51:15, iter: 57, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1130.26, max: 1172.73
Date: 07-05 at 13:52:39, iter: 58, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1125.96, max: 1141.99
Date: 07-05 at 13:54:03, iter: 59, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1125.70, max: 1141.99
Date: 07-05 at 13:55:21, iter: 60, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1125.70, max: 1141.99
Date: 07-05 at 13:56:42, iter: 61, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1125.70, max: 1141.99
Date: 07-05 at 13:58:03, iter: 62, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1126.76, max: 1145.05
Date: 07-05 at 13:59:26, iter: 63, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1125.33, max: 1141.99
Date: 07-05 at 14:00:50, iter: 64, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:02:05, iter: 65, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:03:26, iter: 66, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:04:49, iter: 67, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:06:10, iter: 68, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:07:31, iter: 69, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:08:57, iter: 70, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:10:21, iter: 71, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:11:47, iter: 72, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:13:03, iter: 73, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:14:27, iter: 74, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:15:47, iter: 75, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:17:12, iter: 76, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:18:33, iter: 77, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:19:48, iter: 78, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:21:07, iter: 79, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:22:32, iter: 80, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:23:55, iter: 81, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:25:15, iter: 82, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:26:36, iter: 83, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:27:56, iter: 84, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:29:19, iter: 85, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:30:36, iter: 86, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:31:57, iter: 87, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:33:18, iter: 88, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:34:44, iter: 89, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:36:12, iter: 90, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:37:31, iter: 91, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:38:53, iter: 92, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:40:14, iter: 93, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:41:44, iter: 94, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:43:03, iter: 95, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:44:25, iter: 96, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:45:45, iter: 97, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:47:09, iter: 98, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:48:30, iter: 99, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:49:51, iter: 100, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:51:13, iter: 101, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:52:40, iter: 102, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:54:04, iter: 103, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:55:20, iter: 104, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:56:39, iter: 105, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:58:00, iter: 106, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 14:59:25, iter: 107, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 15:00:46, iter: 108, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 15:02:08, iter: 109, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 15:03:29, iter: 110, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 15:04:51, iter: 111, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 15:06:18, iter: 112, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 15:07:39, iter: 113, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 15:08:57, iter: 114, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 15:10:20, iter: 115, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 15:11:47, iter: 116, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 15:13:05, iter: 117, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 15:14:25, iter: 118, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
Date: 07-05 at 15:15:51, iter: 119, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1123.67(10) mean: 1123.67, max: 1123.67
