Date: 07-05 at 22:42:42, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1275.19(11) mean: 2289.22, max: 3051.40
Date: 07-05 at 22:43:52, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1225.06(11) mean: 2218.13, max: 2939.63
Date: 07-05 at 22:45:01, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1219.33(11) mean: 2221.66, max: 2922.00
Date: 07-05 at 22:46:20, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1201.30(11) mean: 1377.68, max: 1524.75
Date: 07-05 at 22:47:28, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1197.12(11) mean: 1419.59, max: 1577.61
Date: 07-05 at 22:48:45, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1197.06(11) mean: 1308.12, max: 1408.88
Date: 07-05 at 22:50:02, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1197.06(11) mean: 1345.06, max: 1454.75
Date: 07-05 at 22:51:19, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1197.06(11) mean: 1278.16, max: 1418.34
Date: 07-05 at 22:52:36, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1197.06(11) mean: 1289.19, max: 1438.80
Date: 07-05 at 22:53:44, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1197.06(11) mean: 1304.94, max: 1372.32
Date: 07-05 at 22:55:00, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1197.06(11) mean: 1335.03, max: 1416.27
Date: 07-05 at 22:56:19, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1181.31(9) mean: 1264.86, max: 1397.47
Date: 07-05 at 22:57:30, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1179.79(9) mean: 1275.74, max: 1360.59
Date: 07-05 at 22:58:43, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1179.58(9) mean: 1322.27, max: 1423.20
Date: 07-05 at 23:00:08, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1179.58(9) mean: 1259.73, max: 1374.42
Date: 07-05 at 23:01:17, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1179.58(9) mean: 1307.02, max: 1422.90
Date: 07-05 at 23:02:37, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1179.58(9) mean: 1295.78, max: 1370.73
Date: 07-05 at 23:03:57, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1179.58(9) mean: 1266.92, max: 1361.24
Date: 07-05 at 23:05:11, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1179.58(9) mean: 1289.45, max: 1414.15
Date: 07-05 at 23:06:30, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1179.58(9) mean: 1351.72, max: 1473.14
Date: 07-05 at 23:07:46, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1179.58(9) mean: 1300.48, max: 1521.46
Date: 07-05 at 23:09:09, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1179.58(9) mean: 1244.41, max: 1290.34
Date: 07-05 at 23:10:32, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1179.58(9) mean: 1316.26, max: 1433.99
Date: 07-05 at 23:11:46, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1179.58(9) mean: 1360.48, max: 1468.26
Date: 07-05 at 23:13:09, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1138.67(9) mean: 1253.51, max: 1483.72
Date: 07-05 at 23:14:22, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1136.60(9) mean: 1296.41, max: 1533.03
Date: 07-05 at 23:15:39, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1136.60(9) mean: 1271.32, max: 1437.11
Date: 07-05 at 23:16:59, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1136.60(9) mean: 1235.46, max: 1376.26
Date: 07-05 at 23:18:10, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1136.60(9) mean: 1258.17, max: 1364.18
Date: 07-05 at 23:19:30, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1136.60(9) mean: 1211.72, max: 1294.77
Date: 07-05 at 23:20:49, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1136.60(9) mean: 1258.80, max: 1346.25
Date: 07-05 at 23:22:08, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1136.60(9) mean: 1222.73, max: 1350.04
Date: 07-05 at 23:23:28, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1205.20, max: 1273.92
Date: 07-05 at 23:24:46, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1241.67, max: 1339.22
Date: 07-05 at 23:26:03, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1200.13, max: 1273.56
Date: 07-05 at 23:27:19, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1209.48, max: 1332.82
Date: 07-05 at 23:28:29, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1230.43, max: 1372.20
Date: 07-05 at 23:29:46, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1263.32, max: 1431.50
Date: 07-05 at 23:31:09, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1218.68, max: 1361.50
Date: 07-05 at 23:32:24, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1192.16, max: 1265.10
Date: 07-05 at 23:33:40, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1210.62, max: 1274.55
Date: 07-05 at 23:35:04, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1198.80, max: 1317.43
Date: 07-05 at 23:36:17, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1228.90, max: 1371.76
Date: 07-05 at 23:37:37, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1186.12, max: 1217.24
Date: 07-05 at 23:38:55, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1208.83, max: 1249.80
Date: 07-05 at 23:40:11, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1174.37, max: 1209.72
Date: 07-05 at 23:41:25, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1192.53, max: 1281.38
Date: 07-05 at 23:42:45, iter: 48, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1187.63, max: 1237.08
Date: 07-05 at 23:44:02, iter: 49, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1165.37, max: 1208.15
Date: 07-05 at 23:45:18, iter: 50, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1180.73, max: 1268.53
Date: 07-05 at 23:46:36, iter: 51, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1198.05, max: 1316.38
Date: 07-05 at 23:47:53, iter: 52, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1130.73(9) mean: 1166.68, max: 1226.96
