Date: 07-07 at 16:42:41, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1312.10(13) mean: 2864.11, max: 3565.86
Date: 07-07 at 16:44:11, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1269.36(12) mean: 2718.94, max: 3478.16
Date: 07-07 at 16:45:38, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1261.33(12) mean: 2473.13, max: 3283.50
Date: 07-07 at 16:47:10, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1260.62(12) mean: 2101.46, max: 2703.27
Date: 07-07 at 16:48:39, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1260.62(12) mean: 2061.29, max: 2689.72
Date: 07-07 at 16:50:13, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1260.62(12) mean: 1817.85, max: 2456.56
Date: 07-07 at 16:51:51, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1225.32(14) mean: 1804.12, max: 2472.01
Date: 07-07 at 16:53:24, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1193.67(13) mean: 1751.03, max: 2344.51
Date: 07-07 at 16:54:58, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1181.18(13) mean: 1675.68, max: 2301.29
Date: 07-07 at 16:56:37, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1181.18(13) mean: 1522.63, max: 2130.08
Date: 07-07 at 16:58:19, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1181.18(13) mean: 1568.07, max: 2107.04
Date: 07-07 at 16:59:52, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1181.18(13) mean: 1380.54, max: 1863.02
Date: 07-07 at 17:01:31, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1181.18(13) mean: 1360.50, max: 1838.11
Date: 07-07 at 17:03:07, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1181.18(13) mean: 1420.79, max: 1920.08
