Date: 01-10 at 07:13:10, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1307.88(6), mean: 2735.39, max: 3549.29
Date: 01-10 at 07:14:07, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1225.12(6), mean: 2533.85, max: 3164.07
Date: 01-10 at 07:14:59, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1203.45(6), mean: 2259.87, max: 2981.26
Date: 01-10 at 07:15:55, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1193.65(6), mean: 2239.12, max: 2945.66
Date: 01-10 at 07:16:49, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1192.96(6), mean: 1915.03, max: 2504.99
Date: 01-10 at 07:17:47, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1192.96(6), mean: 1950.54, max: 2533.18
Date: 01-10 at 07:18:42, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1174.26(8), mean: 1284.94, max: 1475.22
Date: 01-10 at 07:19:39, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1162.75(9), mean: 1341.75, max: 1533.03
Date: 01-10 at 07:20:33, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1129.10(9), mean: 1301.17, max: 1464.55
Date: 01-10 at 07:21:31, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1119.32(8), mean: 1293.93, max: 1480.14
Date: 01-10 at 07:22:26, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1114.64(9), mean: 1239.66, max: 1496.56
Date: 01-10 at 07:23:24, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1093.47(8), mean: 1142.77, max: 1199.10
Date: 01-10 at 07:24:17, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1079.33(8), mean: 1130.14, max: 1225.56
Date: 01-10 at 07:25:14, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1076.94(8), mean: 1149.29, max: 1252.16
Date: 01-10 at 07:26:08, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1076.94(8), mean: 1134.04, max: 1292.82
Date: 01-10 at 07:27:07, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35, best obj: 1076.94(8), mean: 1144.68, max: 1351.05
