Date: 03-06 at 03:32:56, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 799.36(3), mean: 1333.36, max: 1834.16
Date: 03-06 at 03:32:59, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 768.35(3), mean: 1142.00, max: 1659.99
Date: 03-06 at 03:33:02, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 758.01(3), mean: 1044.16, max: 1580.17
Date: 03-06 at 03:33:10, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 720.07(6), mean: 860.23, max: 1208.18
Date: 03-06 at 03:33:19, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 636.10(6), mean: 760.50, max: 1056.80
Date: 03-06 at 03:33:24, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 636.10(6), mean: 725.97, max: 798.72
Date: 03-06 at 03:33:33, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 636.10(6), mean: 679.46, max: 749.56
Date: 03-06 at 03:33:46, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 636.10(6), mean: 663.99, max: 725.71
Date: 03-06 at 03:33:57, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 636.10(6), mean: 650.83, max: 696.50
Date: 03-06 at 03:34:07, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 632.28(6), mean: 1765.61, max: 2102.74
Date: 03-06 at 03:34:15, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 632.28(6), mean: 1411.13, max: 1969.73
Date: 03-06 at 03:34:22, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 632.28(6), mean: 1083.05, max: 1481.14
Date: 03-06 at 03:34:31, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 632.28(6), mean: 914.61, max: 1225.57
Date: 03-06 at 03:34:42, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 632.28(6), mean: 1746.99, max: 2102.11
Date: 03-06 at 03:34:48, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 632.28(6), mean: 1415.61, max: 1829.59
