Date: 03-25 at 02:04:32, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 885.88(5), mean: 1286.29, max: 1848.52
Date: 03-25 at 02:04:35, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 821.40(6), mean: 1069.75, max: 1565.05
Date: 03-25 at 02:04:37, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 758.85(5), mean: 1079.21, max: 1495.89
Date: 03-25 at 02:04:39, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 720.17(4), mean: 1060.92, max: 1392.07
Date: 03-25 at 02:04:41, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 720.17(4), mean: 1044.22, max: 1323.57
Date: 03-25 at 02:04:45, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 720.17(4), mean: 819.70, max: 871.25
Date: 03-25 at 02:04:47, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 696.53(6), mean: 824.38, max: 901.23
Date: 03-25 at 02:04:50, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 676.31(5), mean: 839.03, max: 960.64
Date: 03-25 at 02:04:53, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 675.61(5), mean: 799.01, max: 951.06
Date: 03-25 at 02:04:54, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 675.61(5), mean: 716.69, max: 783.43
Date: 03-25 at 02:04:57, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 670.54(5), mean: 680.19, max: 691.12
Date: 03-25 at 02:05:01, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 669.84(5), mean: 688.67, max: 717.44
Date: 03-25 at 02:05:06, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 669.18(5), mean: 678.43, max: 723.26
Date: 03-25 at 02:05:07, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 669.18(5), mean: 709.93, max: 758.35
Date: 03-25 at 02:05:13, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 669.18(5), mean: 690.47, max: 726.03
Date: 03-25 at 02:05:18, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 669.18(5), mean: 683.43, max: 703.34
Date: 03-25 at 02:05:28, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 669.18(5), mean: 679.64, max: 697.93
Date: 03-25 at 02:05:40, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 669.18(5), mean: 1762.49, max: 2050.89
Date: 03-25 at 02:05:43, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 669.18(5), mean: 1543.71, max: 1880.67
Date: 03-25 at 02:05:48, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 669.18(5), mean: 874.80, max: 1007.12
Date: 03-25 at 02:05:51, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 669.18(5), mean: 888.18, max: 1044.76
Date: 03-25 at 02:05:57, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 669.18(5), mean: 1789.21, max: 2124.84
Date: 03-25 at 02:06:01, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 669.18(5), mean: 1108.44, max: 1539.68
