Date: 02-01 at 05:25:29, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1228.12(13), mean: 2000.28, max: 2664.25
Date: 02-01 at 05:27:01, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1201.82(13), mean: 1808.74, max: 2576.18
Date: 02-01 at 05:28:31, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1199.13(13), mean: 1713.94, max: 2549.17
Date: 02-01 at 05:30:08, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1195.78(13), mean: 1519.75, max: 2332.62
Date: 02-01 at 05:31:57, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1148.83(14), mean: 1208.25, max: 1326.06
Date: 02-01 at 05:33:30, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1105.93(13), mean: 1204.49, max: 1347.53
Date: 02-01 at 05:34:54, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1094.84(13), mean: 1197.01, max: 1269.95
Date: 02-01 at 05:36:21, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1094.84(13), mean: 1183.32, max: 1304.05
Date: 02-01 at 05:38:01, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1094.84(13), mean: 1210.22, max: 1346.78
Date: 02-01 at 05:39:21, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1094.84(13), mean: 1266.47, max: 1404.96
Date: 02-01 at 05:40:53, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1094.84(13), mean: 1237.83, max: 1387.39
Date: 02-01 at 05:42:29, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1094.84(13), mean: 1338.06, max: 1547.19
Date: 02-01 at 05:43:56, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1094.84(13), mean: 1325.33, max: 1555.72
Date: 02-01 at 05:45:29, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1094.84(13), mean: 1186.64, max: 1424.66
Date: 02-01 at 05:47:01, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1094.84(13), mean: 1169.60, max: 1242.63
Date: 02-01 at 05:48:30, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1094.84(13), mean: 1285.45, max: 1464.18
Date: 02-01 at 05:50:09, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 974.24, best obj: 1094.84(13), mean: 1228.08, max: 1465.70
