Date: 12-18 at 08:04:54, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1137.81(12), mean: 2136.27, max: 2679.59
Date: 12-18 at 08:05:47, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1106.79(12), mean: 2135.14, max: 2672.51
Date: 12-18 at 08:06:40, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1060.67(12), mean: 1941.63, max: 2549.24
Date: 12-18 at 08:07:44, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1044.47(12), mean: 1168.65, max: 1233.15
Date: 12-18 at 08:08:34, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1032.76(12), mean: 1195.45, max: 1265.63
Date: 12-18 at 08:09:23, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1025.30(12), mean: 1234.29, max: 1317.63
Date: 12-18 at 08:10:20, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1024.47(12), mean: 1142.57, max: 1280.69
Date: 12-18 at 08:11:15, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1024.47(12), mean: 1166.89, max: 1322.92
Date: 12-18 at 08:12:13, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1021.54(12), mean: 1091.34, max: 1163.34
Date: 12-18 at 08:13:04, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1013.10(12), mean: 1141.38, max: 1215.61
Date: 12-18 at 08:14:02, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1009.45(12), mean: 1095.63, max: 1212.36
Date: 12-18 at 08:14:56, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1006.49(12), mean: 1082.01, max: 1136.77
Date: 12-18 at 08:15:52, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1001.84(12), mean: 1082.86, max: 1158.22
Date: 12-18 at 08:16:46, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1001.82(12), mean: 1088.55, max: 1192.42
Date: 12-18 at 08:17:37, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1001.82(12), mean: 1066.24, max: 1234.05
Date: 12-18 at 08:18:40, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1001.82(12), mean: 1064.34, max: 1241.78
Date: 12-18 at 08:19:35, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 1001.82(12), mean: 1101.71, max: 1304.46
Date: 12-18 at 08:20:32, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 999.35(12), mean: 1067.23, max: 1173.88
Date: 12-18 at 08:21:33, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 999.35(12), mean: 1049.65, max: 1101.39
Date: 12-18 at 08:22:30, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 999.35(12), mean: 1054.35, max: 1109.12
Date: 12-18 at 08:23:25, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 999.35(12), mean: 1047.88, max: 1101.21
Date: 12-18 at 08:24:16, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 999.35(12), mean: 1074.65, max: 1144.73
Date: 12-18 at 08:25:13, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 999.35(12), mean: 1063.66, max: 1159.27
Date: 12-18 at 08:26:05, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 999.35(12), mean: 1064.69, max: 1167.99
Date: 12-18 at 08:27:00, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 999.35(12), mean: 1050.43, max: 1131.34
Date: 12-18 at 08:27:56, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 999.35(12), mean: 1038.51, max: 1084.20
Date: 12-18 at 08:28:53, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 999.35(12), mean: 1037.46, max: 1084.02
Date: 12-18 at 08:29:46, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 938.2, best obj: 999.35(12), mean: 1037.46, max: 1084.02
