Date: 07-25 at 23:11:35, #particle: 35, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1663.61(20), mean: 2609.81, max: 3049.80
Date: 07-25 at 23:15:29, #particle: 35, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1611.37(20), mean: 2441.48, max: 3056.79
Date: 07-25 at 23:19:14, #particle: 35, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1598.75(20), mean: 2376.54, max: 3074.25
Date: 07-25 at 23:22:58, #particle: 35, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1598.11(20), mean: 2239.46, max: 3091.93
Date: 07-25 at 23:26:56, #particle: 35, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1598.11(20), mean: 2040.82, max: 3112.30
Date: 07-25 at 23:30:55, #particle: 35, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1598.11(20), mean: 1954.39, max: 2946.55
Date: 07-25 at 23:34:57, #particle: 35, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1586.45(19), mean: 1933.62, max: 2967.90
Date: 07-25 at 23:38:59, #particle: 35, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1577.18(19), mean: 1853.68, max: 2962.15
Date: 07-25 at 23:42:48, #particle: 35, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1577.18(19), mean: 1811.62, max: 2928.65
Date: 07-25 at 23:46:59, #particle: 35, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1577.18(19), mean: 1698.18, max: 1814.69
Date: 07-25 at 23:50:51, #particle: 35, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1577.18(19), mean: 1698.69, max: 1819.74
Date: 07-25 at 23:54:38, #particle: 35, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1577.18(19), mean: 1722.89, max: 1865.34
Date: 07-25 at 23:58:31, #particle: 35, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1576.42(21), mean: 1792.98, max: 1980.98
Date: 07-26 at 00:02:13, #particle: 35, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1575.15(21), mean: 1818.42, max: 1999.20
Date: 07-26 at 00:06:05, #particle: 35, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1575.15(21), mean: 1778.23, max: 2005.07
Date: 07-26 at 00:10:01, #particle: 35, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1575.15(21), mean: 1757.38, max: 2052.42
Date: 07-26 at 00:13:53, #particle: 35, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1575.15(21), mean: 1777.55, max: 2026.35
Date: 07-26 at 00:17:40, #particle: 35, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1575.15(21), mean: 1690.63, max: 1929.67
Date: 07-26 at 00:21:21, #particle: 35, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1575.15(21), mean: 1737.59, max: 2024.68
Date: 07-26 at 00:25:05, #particle: 35, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68, best obj: 1575.15(21), mean: 1698.92, max: 1994.28
