Date: 02-06 at 22:38:45, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1362.14(4), mean: 2895.33, max: 3604.10
Date: 02-06 at 22:39:46, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1225.46(4), mean: 2270.74, max: 2850.15
Date: 02-06 at 22:41:12, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1151.70(7), mean: 2109.23, max: 2698.43
Date: 02-06 at 22:42:17, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1091.10(6), mean: 1596.00, max: 2472.98
Date: 02-06 at 22:43:38, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1061.78(6), mean: 1545.11, max: 2391.83
Date: 02-06 at 22:45:06, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1050.37(6), mean: 1375.82, max: 2287.45
Date: 02-06 at 22:46:37, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1033.71(6), mean: 1239.60, max: 2010.74
Date: 02-06 at 22:47:34, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1033.49(6), mean: 1200.92, max: 1401.30
Date: 02-06 at 22:49:02, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1033.49(6), mean: 1195.74, max: 1341.46
Date: 02-06 at 22:50:35, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1033.49(6), mean: 1134.09, max: 1175.01
Date: 02-06 at 22:52:05, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1033.49(6), mean: 1189.69, max: 1266.46
Date: 02-06 at 22:53:07, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1033.49(6), mean: 1104.89, max: 1190.01
Date: 02-06 at 22:54:43, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1033.49(6), mean: 2460.60, max: 2827.50
Date: 02-06 at 22:55:48, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1033.49(6), mean: 1211.28, max: 2209.83
Date: 02-06 at 22:57:11, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1033.49(6), mean: 1226.86, max: 2197.35
Date: 02-06 at 22:58:27, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1033.49(6), mean: 1261.75, max: 1936.84
Date: 02-06 at 23:00:02, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1033.49(6), mean: 2447.55, max: 2856.77
Date: 02-06 at 23:01:25, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 905.21, best obj: 1033.49(6), mean: 1219.96, max: 1357.46
