Date: 03-06 at 01:43:11, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 895.50(9), mean: 1490.44, max: 1764.28
Date: 03-06 at 01:43:17, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 831.18(9), mean: 1382.70, max: 1698.02
Date: 03-06 at 01:43:29, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 830.72(9), mean: 1142.92, max: 1576.44
Date: 03-06 at 01:43:35, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 830.72(9), mean: 1141.48, max: 1567.18
Date: 03-06 at 01:43:58, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 830.72(9), mean: 904.12, max: 964.72
Date: 03-06 at 01:44:06, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 825.51(9), mean: 908.27, max: 989.80
Date: 03-06 at 01:44:20, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 822.92(9), mean: 857.38, max: 928.65
Date: 03-06 at 01:44:30, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 822.92(9), mean: 885.26, max: 987.22
Date: 03-06 at 01:44:40, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 817.41(9), mean: 883.72, max: 1024.23
Date: 03-06 at 01:45:00, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 817.41(9), mean: 834.64, max: 875.88
Date: 03-06 at 01:45:20, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 817.41(9), mean: 828.76, max: 852.50
Date: 03-06 at 01:45:37, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 814.22(9), mean: 831.96, max: 867.41
Date: 03-06 at 01:45:45, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 814.22(9), mean: 870.30, max: 912.14
Date: 03-06 at 01:46:00, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 808.16(9), mean: 828.96, max: 871.31
Date: 03-06 at 01:46:17, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 808.16(9), mean: 818.00, max: 823.23
Date: 03-06 at 01:46:33, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 808.16(9), mean: 827.49, max: 838.90
Date: 03-06 at 01:46:43, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 808.16(9), mean: 851.94, max: 884.38
Date: 03-06 at 01:46:59, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 808.16(9), mean: 817.87, max: 829.29
Date: 03-06 at 01:47:13, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 808.16(9), mean: 1483.57, max: 1738.75
Date: 03-06 at 01:47:20, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 808.16(9), mean: 1300.19, max: 1599.16
Date: 03-06 at 01:47:28, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 808.16(9), mean: 1305.41, max: 1599.37
Date: 03-06 at 01:47:48, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 808.16(9), mean: 882.47, max: 948.38
Date: 03-06 at 01:47:59, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 804.54(9), mean: 1484.43, max: 1838.31
Date: 03-06 at 01:48:05, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 804.54(9), mean: 1369.52, max: 1726.98
