Date: 01-16 at 03:07:05, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1546.10(4), mean: 3510.93, max: 4186.81
Date: 01-16 at 03:07:32, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1214.27(6), mean: 2332.65, max: 3115.95
Date: 01-16 at 03:08:13, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1080.27(6), mean: 1902.63, max: 2637.52
Date: 01-16 at 03:08:52, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 886.31(6), mean: 1770.70, max: 2212.31
Date: 01-16 at 03:09:31, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 877.23(6), mean: 1398.98, max: 1760.57
Date: 01-16 at 03:10:09, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 855.85(6), mean: 1376.44, max: 1733.03
Date: 01-16 at 03:10:47, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 855.85(6), mean: 1220.21, max: 1591.39
Date: 01-16 at 03:11:22, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 855.85(6), mean: 932.50, max: 1063.11
Date: 01-16 at 03:12:02, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 843.93(6), mean: 884.66, max: 930.09
Date: 01-16 at 03:12:43, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 843.93(6), mean: 850.68, max: 860.30
Date: 01-16 at 03:13:32, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 843.37(6), mean: 864.63, max: 884.04
Date: 01-16 at 03:14:16, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 843.37(6), mean: 856.38, max: 878.19
Date: 01-16 at 03:14:52, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 843.37(6), mean: 903.57, max: 930.19
Date: 01-16 at 03:15:30, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 842.58(6), mean: 851.24, max: 877.02
Date: 01-16 at 03:16:09, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 842.58(6), mean: 848.79, max: 871.89
Date: 01-16 at 03:16:40, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 833.89(5), mean: 866.33, max: 880.06
Date: 01-16 at 03:17:17, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 833.89(5), mean: 842.00, max: 842.58
Date: 01-16 at 03:17:57, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 833.89(5), mean: 842.00, max: 842.58
Date: 01-16 at 03:18:31, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 833.89(5), mean: 842.00, max: 842.58
Date: 01-16 at 03:19:09, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 833.89(5), mean: 842.00, max: 842.58
Date: 01-16 at 03:19:42, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 833.89(5), mean: 2455.35, max: 3460.37
Date: 01-16 at 03:20:17, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 833.89(5), mean: 1501.51, max: 2807.24
Date: 01-16 at 03:20:48, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 833.89(5), mean: 1240.56, max: 1900.35
Date: 01-16 at 03:21:23, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 833.89(5), mean: 932.56, max: 1045.07
Date: 01-16 at 03:21:59, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 833.89(5), mean: 2596.52, max: 2949.59
Date: 01-16 at 03:22:31, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 833.89(5), mean: 1676.50, max: 2249.35
