Date: 01-16 at 04:25:42, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1308.21(4), mean: 3097.65, max: 3875.56
Date: 01-16 at 04:26:15, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1079.64(4), mean: 2381.37, max: 3188.98
Date: 01-16 at 04:26:57, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1058.47(4), mean: 2184.19, max: 3075.72
Date: 01-16 at 04:27:29, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1057.22(4), mean: 1658.59, max: 2567.29
Date: 01-16 at 04:28:01, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1057.22(4), mean: 1142.86, max: 1557.75
Date: 01-16 at 04:28:43, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1057.22(4), mean: 1128.07, max: 1541.68
Date: 01-16 at 04:29:14, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1027.57(5), mean: 1072.18, max: 1169.38
Date: 01-16 at 04:29:42, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1019.89(5), mean: 1115.12, max: 1221.21
Date: 01-16 at 04:30:23, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1011.18(5), mean: 1121.02, max: 1235.24
Date: 01-16 at 04:30:53, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1003.23(5), mean: 1115.04, max: 1234.13
Date: 01-16 at 04:31:41, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1000.98(5), mean: 1143.11, max: 1264.36
Date: 01-16 at 04:32:12, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 1000.98(5), mean: 1023.80, max: 1083.18
Date: 01-16 at 04:33:01, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 981.82(5), mean: 1033.94, max: 1129.39
Date: 01-16 at 04:33:44, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 980.47(5), mean: 982.55, max: 991.64
Date: 01-16 at 04:34:19, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 980.47(5), mean: 1007.19, max: 1034.33
Date: 01-16 at 04:35:05, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 980.47(5), mean: 997.26, max: 1080.74
Date: 01-16 at 04:35:39, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 980.47(5), mean: 1005.84, max: 1035.62
Date: 01-16 at 04:36:15, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 977.16(6), mean: 997.36, max: 1013.96
Date: 01-16 at 04:36:53, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 970.95(6), mean: 1038.63, max: 1058.63
Date: 01-16 at 04:37:20, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 970.95(6), mean: 1073.28, max: 1095.96
Date: 01-16 at 04:38:01, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 970.95(6), mean: 971.82, max: 977.95
Date: 01-16 at 04:38:50, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 970.95(6), mean: 974.17, max: 1019.31
Date: 01-16 at 04:39:32, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 970.95(6), mean: 970.95, max: 970.95
Date: 01-16 at 04:40:14, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 970.95(6), mean: 2933.56, max: 3434.33
Date: 01-16 at 04:40:43, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 952.33(5), mean: 1848.57, max: 2679.61
Date: 01-16 at 04:41:18, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 910.08(5), mean: 1701.91, max: 2383.59
Date: 01-16 at 04:41:50, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 858.74(5), mean: 1716.22, max: 2395.18
Date: 01-16 at 04:42:29, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 822.64(5), mean: 1459.29, max: 1968.91
Date: 01-16 at 04:43:07, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 821.99(5), mean: 1493.18, max: 2006.58
Date: 01-16 at 04:43:46, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 821.99(5), mean: 1074.71, max: 1320.66
Date: 01-16 at 04:44:27, #particle: 15, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 821.99(5), mean: 1115.80, max: 1356.49
Date: 01-16 at 04:45:08, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 821.99(5), mean: 1103.56, max: 1403.20
Date: 01-16 at 04:45:50, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 821.99(5), mean: 955.63, max: 1061.89
Date: 01-16 at 04:46:27, #particle: 15, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 821.99(5), mean: 2580.41, max: 3223.68
Date: 01-16 at 04:47:02, #particle: 15, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 787.51(5), mean: 1172.96, max: 2745.62
Date: 01-16 at 04:47:30, #particle: 15, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 715.35(5), mean: 1005.95, max: 1733.03
Date: 01-16 at 04:48:04, #particle: 15, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 708.95(5), mean: 820.50, max: 920.85
Date: 01-16 at 04:48:54, #particle: 15, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 677.58(4), mean: 844.52, max: 926.16
Date: 01-16 at 04:49:29, #particle: 15, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 677.58(4), mean: 787.67, max: 860.99
Date: 01-16 at 04:50:02, #particle: 15, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 673.49(4), mean: 767.04, max: 846.74
Date: 01-16 at 04:50:37, #particle: 15, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 672.99(4), mean: 766.60, max: 846.74
Date: 01-16 at 04:51:13, #particle: 15, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 672.99(4), mean: 766.60, max: 846.74
Date: 01-16 at 04:51:46, #particle: 15, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 672.99(4), mean: 766.60, max: 846.74
Date: 01-16 at 04:52:22, #particle: 15, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 672.99(4), mean: 749.66, max: 813.52
Date: 01-16 at 04:52:54, #particle: 15, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 672.99(4), mean: 741.37, max: 804.56
Date: 01-16 at 04:53:30, #particle: 15, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 672.99(4), mean: 2500.25, max: 2945.51
Date: 01-16 at 04:53:56, #particle: 15, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 672.99(4), mean: 1115.30, max: 1446.46
Date: 01-16 at 04:54:25, #particle: 15, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 672.99(4), mean: 799.19, max: 959.60
Date: 01-16 at 04:54:57, #particle: 15, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 672.99(4), mean: 732.95, max: 788.63
Date: 01-16 at 04:55:24, #particle: 15, iter: 58, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 672.99(4), mean: 1875.42, max: 2722.56
Date: 01-16 at 04:56:02, #particle: 15, iter: 59, fix: false, local: false, cut car: true, new generate: true, Khoo: 588.49, best obj: 672.99(4), mean: 1363.68, max: 2359.68
