Date: 11-20 at 01:43:53, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1161.73(12), mean: 2155.09, max: 2849.93
Date: 11-20 at 01:44:52, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1132.09(12), mean: 2095.64, max: 2792.89
Date: 11-20 at 01:45:52, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1112.20(11), mean: 2102.75, max: 2737.93
Date: 11-20 at 01:46:53, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1106.94(11), mean: 1962.48, max: 2607.22
Date: 11-20 at 01:47:52, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1106.81(11), mean: 1854.00, max: 2445.23
Date: 11-20 at 01:48:53, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1106.81(11), mean: 1792.99, max: 2357.61
Date: 11-20 at 01:49:57, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1106.81(11), mean: 1729.66, max: 2334.20
Date: 11-20 at 01:51:00, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1106.81(11), mean: 1518.05, max: 1986.92
Date: 11-20 at 01:52:06, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1055.42(12), mean: 1245.68, max: 1821.57
Date: 11-20 at 01:53:07, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1033.40(12), mean: 1198.72, max: 1399.54
Date: 11-20 at 01:54:02, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1033.40(12), mean: 1221.83, max: 1447.77
Date: 11-20 at 01:55:07, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1033.40(12), mean: 1142.51, max: 1199.23
Date: 11-20 at 01:56:05, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1033.40(12), mean: 1192.20, max: 1244.54
Date: 11-20 at 01:57:01, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1028.37(12), mean: 1171.78, max: 1269.68
Date: 11-20 at 01:58:00, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1027.45(12), mean: 1155.74, max: 1310.21
Date: 11-20 at 01:58:59, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1027.45(12), mean: 1209.08, max: 1335.61
Date: 11-20 at 02:00:03, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1027.45(12), mean: 1094.15, max: 1169.53
Date: 11-20 at 02:01:01, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1027.45(12), mean: 1114.29, max: 1202.58
Date: 11-20 at 02:02:05, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1027.45(12), mean: 1071.52, max: 1164.18
Date: 11-20 at 02:03:02, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1027.45(12), mean: 1868.09, max: 2198.57
Date: 11-20 at 02:04:11, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1027.45(12), mean: 1144.31, max: 1211.51
Date: 11-20 at 02:05:04, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1027.45(12), mean: 1191.26, max: 1239.10
Date: 11-20 at 02:06:03, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1027.45(12), mean: 1199.56, max: 1277.07
Date: 11-20 at 02:07:09, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1027.45(12), mean: 1867.77, max: 2287.20
Date: 11-20 at 02:08:16, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 938.2, best obj: 1027.45(12), mean: 1161.47, max: 1214.52
