Date: 11-14 at 09:14:13, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1189.14(4), mean: 2595.76, max: 3399.54
Date: 11-14 at 09:15:22, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1141.94(4), mean: 2374.08, max: 3227.43
Date: 11-14 at 09:16:27, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1112.77(4), mean: 1554.26, max: 2268.88
Date: 11-14 at 09:17:30, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1081.20(4), mean: 1525.72, max: 2286.57
Date: 11-14 at 09:18:36, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1081.11(4), mean: 1530.21, max: 2211.31
Date: 11-14 at 09:19:40, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1081.11(4), mean: 1403.25, max: 1923.91
Date: 11-14 at 09:20:44, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1081.11(4), mean: 1379.16, max: 1862.58
Date: 11-14 at 09:21:49, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1078.67(4), mean: 1097.83, max: 1129.17
Date: 11-14 at 09:22:46, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1078.42(4), mean: 1128.34, max: 1221.05
Date: 11-14 at 09:23:45, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1074.21(5), mean: 1155.61, max: 1309.86
Date: 11-14 at 09:24:46, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1063.95(4), mean: 1120.33, max: 1262.50
Date: 11-14 at 09:25:43, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1063.95(4), mean: 1145.72, max: 1213.51
Date: 11-14 at 09:26:44, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1063.95(4), mean: 1105.01, max: 1170.28
Date: 11-14 at 09:27:45, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1063.95(4), mean: 1097.68, max: 1187.43
Date: 11-14 at 09:28:43, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1063.95(4), mean: 1093.31, max: 1185.13
Date: 11-14 at 09:29:44, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1063.95(4), mean: 1081.20, max: 1137.31
Date: 11-14 at 09:30:46, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1063.95(4), mean: 1072.17, max: 1095.80
Date: 11-14 at 09:31:41, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1063.44(4), mean: 1077.52, max: 1128.97
Date: 11-14 at 09:32:40, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1063.16(4), mean: 1068.95, max: 1089.44
Date: 11-14 at 09:33:38, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1062.94(4), mean: 1088.53, max: 1121.72
Date: 11-14 at 09:34:40, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1062.94(4), mean: 1065.27, max: 1097.87
Date: 11-14 at 09:35:36, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1062.94(4), mean: 1066.17, max: 1111.29
Date: 11-14 at 09:36:34, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1062.94(4), mean: 1065.23, max: 1097.23
Date: 11-14 at 09:37:34, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1062.94(4), mean: 1069.39, max: 1159.65
Date: 11-14 at 09:38:34, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1062.94(4), mean: 1065.18, max: 1096.45
Date: 11-14 at 09:39:32, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1062.94(4), mean: 1065.13, max: 1095.80
Date: 11-14 at 09:40:28, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1062.94(4), mean: 1067.49, max: 1131.16
Date: 11-14 at 09:41:25, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1062.94(4), mean: 1062.94, max: 1062.94
Date: 11-14 at 09:42:26, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1062.94(4), mean: 1062.94, max: 1062.94
Date: 11-14 at 09:43:28, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 879.89, best obj: 1062.94(4), mean: 1062.94, max: 1062.94
