Date: 01-11 at 18:05:09, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1447.37(13), mean: 2410.13, max: 3092.46
Date: 01-11 at 18:05:53, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1363.88(13), mean: 2338.70, max: 2954.93
Date: 01-11 at 18:06:45, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1341.29(13), mean: 2335.01, max: 2869.27
Date: 01-11 at 18:07:39, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1328.41(13), mean: 2340.68, max: 2864.64
Date: 01-11 at 18:08:34, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1323.20(13), mean: 1597.02, max: 2503.31
Date: 01-11 at 18:09:24, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1323.20(13), mean: 1494.91, max: 1669.99
Date: 01-11 at 18:10:17, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1323.20(13), mean: 1526.20, max: 1740.80
Date: 01-11 at 18:11:12, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1323.20(13), mean: 1534.92, max: 1793.82
Date: 01-11 at 18:12:06, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1323.20(13), mean: 1449.04, max: 1813.11
Date: 01-11 at 18:12:58, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1314.12(13), mean: 1466.89, max: 1608.22
Date: 01-11 at 18:13:50, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1300.33(13), mean: 1472.34, max: 1661.69
Date: 01-11 at 18:14:41, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1300.33(13), mean: 1372.07, max: 1457.93
Date: 01-11 at 18:15:35, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1290.17(13), mean: 1375.59, max: 1478.10
Date: 01-11 at 18:16:24, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1280.33(13), mean: 1411.39, max: 1508.47
Date: 01-11 at 18:17:22, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1280.33(13), mean: 1399.17, max: 1548.47
Date: 01-11 at 18:18:12, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1280.33(13), mean: 1368.49, max: 1512.52
Date: 01-11 at 18:19:05, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1280.33(13), mean: 1388.29, max: 1567.11
Date: 01-11 at 18:20:03, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1280.33(13), mean: 1350.30, max: 1477.75
Date: 01-11 at 18:20:56, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1280.33(13), mean: 1425.14, max: 1713.38
Date: 01-11 at 18:21:49, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1280.33(13), mean: 1418.79, max: 1744.71
Date: 01-11 at 18:22:41, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1280.33(13), mean: 1419.22, max: 1736.56
Date: 01-11 at 18:23:29, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1266.62(12), mean: 1429.99, max: 1779.96
Date: 01-11 at 18:24:18, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1238.49(12), mean: 1357.62, max: 1726.44
Date: 01-11 at 18:25:13, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1238.49(12), mean: 1328.77, max: 1652.71
Date: 01-11 at 18:26:05, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1238.49(12), mean: 1326.77, max: 1429.32
Date: 01-11 at 18:26:55, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1227.52(12), mean: 1287.30, max: 1397.92
Date: 01-11 at 18:27:46, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1227.26(12), mean: 1289.73, max: 1406.72
Date: 01-11 at 18:28:33, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1227.26(12), mean: 1272.47, max: 1342.44
Date: 01-11 at 18:29:24, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1227.26(12), mean: 1270.49, max: 1339.46
Date: 01-11 at 18:30:17, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1227.26(12), mean: 1261.95, max: 1300.51
Date: 01-11 at 18:31:21, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1227.26(12), mean: 1261.30, max: 1296.00
Date: 01-11 at 18:32:19, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1227.26(12), mean: 1288.75, max: 1435.06
Date: 01-11 at 18:33:04, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1227.26(12), mean: 1297.87, max: 1472.51
Date: 01-11 at 18:33:48, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1227.26(12), mean: 1339.70, max: 1536.42
Date: 01-11 at 18:34:39, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1227.26(12), mean: 1278.22, max: 1384.38
Date: 01-11 at 18:35:33, #particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1227.26(12), mean: 1403.22, max: 1608.35
Date: 01-11 at 18:36:23, #particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 1135.52, best obj: 1227.26(12), mean: 1341.60, max: 1562.80
