Date: 07-01 at 16:27:17, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1683.03(6) mean: 3295.55, max: 3826.61
Date: 07-01 at 16:27:55, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1563.37(6) mean: 2521.51, max: 3205.55
Date: 07-01 at 16:28:42, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1443.67(8) mean: 1586.56, max: 1748.97
Date: 07-01 at 16:29:14, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1377.81(7) mean: 1642.35, max: 1821.23
Date: 07-01 at 16:29:54, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1369.56(7) mean: 1509.60, max: 1728.78
Date: 07-01 at 16:30:38, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1369.56(7) mean: 1547.00, max: 1771.61
Date: 07-01 at 16:31:09, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1369.56(7) mean: 1462.62, max: 1585.14
Date: 07-01 at 16:31:55, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1369.56(7) mean: 1501.53, max: 1630.45
Date: 07-01 at 16:32:41, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1369.56(7) mean: 1480.93, max: 1604.49
Date: 07-01 at 16:33:24, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1369.56(7) mean: 1562.69, max: 1703.91
Date: 07-01 at 16:34:06, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1364.41(7) mean: 1506.80, max: 1738.20
Date: 07-01 at 16:34:52, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1314.09(10) mean: 1408.74, max: 1573.21
Date: 07-01 at 16:35:37, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1304.16(10) mean: 1390.34, max: 1451.39
Date: 07-01 at 16:36:21, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1304.16(10) mean: 1392.87, max: 1441.62
Date: 07-01 at 16:37:06, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1304.16(10) mean: 1370.71, max: 1422.96
Date: 07-01 at 16:37:58, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1304.16(10) mean: 1334.55, max: 1371.10
Date: 07-01 at 16:38:40, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1304.16(10) mean: 1334.67, max: 1404.38
Date: 07-01 at 16:39:27, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1304.16(10) mean: 1477.81, max: 1592.34
Date: 07-01 at 16:40:15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1304.16(10) mean: 1378.09, max: 1548.48
Date: 07-01 at 16:41:01, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1304.16(10) mean: 1392.41, max: 1556.72
Date: 07-01 at 16:41:46, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1304.16(10) mean: 1405.80, max: 1533.87
Date: 07-01 at 16:42:38, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1304.16(10) mean: 1527.55, max: 1762.44
Date: 07-01 at 16:43:24, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1284.28(9) mean: 1389.17, max: 1690.58
Date: 07-01 at 16:44:04, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1276.41(9) mean: 1441.76, max: 1706.81
Date: 07-01 at 16:44:44, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1273.36(9) mean: 1461.48, max: 1672.84
Date: 07-01 at 16:45:32, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1273.36(9) mean: 1435.24, max: 1689.47
Date: 07-01 at 16:46:18, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1273.36(9) mean: 1355.38, max: 1464.72
Date: 07-01 at 16:47:05, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1273.36(9) mean: 1339.75, max: 1411.87
Date: 07-01 at 16:47:49, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1273.36(9) mean: 1351.05, max: 1445.44
Date: 07-01 at 16:48:37, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1273.36(9) mean: 1490.47, max: 1690.41
Date: 07-01 at 16:49:21, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1267.98(8) mean: 1371.82, max: 1667.13
Date: 07-01 at 16:50:05, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.53(8) mean: 1346.05, max: 1608.36
Date: 07-01 at 16:50:43, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1245.75(8) mean: 1306.95, max: 1433.97
