Date: 07-01 at 10:33:15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1510.99(6) mean: 2587.87, max: 3471.97
Date: 07-01 at 10:33:57, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1426.46(6) mean: 2200.74, max: 3052.80
Date: 07-01 at 10:34:41, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1414.23(6) mean: 1956.83, max: 2584.75
Date: 07-01 at 10:35:28, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1403.49(8) mean: 1619.84, max: 2161.40
Date: 07-01 at 10:36:20, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1381.33(8) mean: 1586.30, max: 1948.87
Date: 07-01 at 10:37:21, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1365.07(8) mean: 1532.33, max: 1898.23
Date: 07-01 at 10:38:12, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1338.90(9) mean: 1385.22, max: 1501.88
Date: 07-01 at 10:39:11, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1322.89(8) mean: 1367.88, max: 1453.47
Date: 07-01 at 10:40:08, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1313.34(8) mean: 1350.44, max: 1371.79
Date: 07-01 at 10:41:01, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1313.23(8) mean: 1371.05, max: 1431.28
Date: 07-01 at 10:41:55, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1306.48(8) mean: 1344.73, max: 1390.00
Date: 07-01 at 10:42:44, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1306.48(8) mean: 1376.88, max: 1424.40
Date: 07-01 at 10:43:35, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1306.48(8) mean: 1409.08, max: 1458.90
Date: 07-01 at 10:44:33, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1306.48(8) mean: 1409.34, max: 1476.76
Date: 07-01 at 10:45:16, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1306.48(8) mean: 1418.85, max: 1522.71
Date: 07-01 at 10:46:06, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1306.48(8) mean: 1505.36, max: 1751.67
Date: 07-01 at 10:46:59, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1297.85(8) mean: 1358.80, max: 1510.58
Date: 07-01 at 10:47:52, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1297.85(8) mean: 1320.78, max: 1358.36
Date: 07-01 at 10:48:41, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1297.85(8) mean: 1344.20, max: 1384.82
Date: 07-01 at 10:49:29, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1283.97(7) mean: 1343.49, max: 1450.61
Date: 07-01 at 10:50:21, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1258.49(9) mean: 1307.93, max: 1340.39
Date: 07-01 at 10:51:13, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1258.49(9) mean: 1304.28, max: 1330.50
Date: 07-01 at 10:52:04, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1258.49(9) mean: 1336.85, max: 1368.21
Date: 07-01 at 10:52:51, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1258.49(9) mean: 1378.83, max: 1424.38
Date: 07-01 at 10:53:51, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1258.49(9) mean: 1337.62, max: 1443.87
Date: 07-01 at 10:54:41, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1258.49(9) mean: 1507.06, max: 1751.11
Date: 07-01 at 10:55:30, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1258.49(9) mean: 1398.32, max: 1769.02
Date: 07-01 at 10:56:21, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1254.54(9) mean: 1312.00, max: 1427.29
Date: 07-01 at 10:57:15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1254.54(9) mean: 1303.23, max: 1423.86
Date: 07-01 at 10:58:12, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1254.54(9) mean: 1304.04, max: 1397.03
Date: 07-01 at 10:59:03, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1254.54(9) mean: 1278.25, max: 1395.96
Date: 07-01 at 10:59:54, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1254.54(9) mean: 1274.77, max: 1349.94
Date: 07-01 at 11:00:43, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1254.54(9) mean: 1467.38, max: 1652.28
Date: 07-01 at 11:01:31, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1254.54(9) mean: 1318.94, max: 1567.19
Date: 07-01 at 11:02:18, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1251.10(8) mean: 1304.45, max: 1407.88
Date: 07-01 at 11:03:05, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1246.89(8) mean: 1315.04, max: 1471.22
Date: 07-01 at 11:04:00, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1246.89(8) mean: 1327.77, max: 1504.89
Date: 07-01 at 11:04:49, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1246.89(8) mean: 1288.58, max: 1368.41
Date: 07-01 at 11:05:42, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1246.89(8) mean: 1277.40, max: 1339.54
Date: 07-01 at 11:06:32, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1246.89(8) mean: 1283.15, max: 1385.95
Date: 07-01 at 11:07:23, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1246.89(8) mean: 1462.00, max: 1736.62
Date: 07-01 at 11:08:04, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1246.89(8) mean: 1302.22, max: 1458.07
Date: 07-01 at 11:08:58, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1268.05, max: 1355.56
Date: 07-01 at 11:09:52, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1257.84, max: 1303.18
Date: 07-01 at 11:10:31, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1278.27, max: 1356.12
Date: 07-01 at 11:11:24, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1290.67, max: 1363.85
Date: 07-01 at 11:12:10, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1254.26, max: 1298.44
Date: 07-01 at 11:13:11, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1493.79, max: 1690.14
Date: 07-01 at 11:14:06, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1398.11, max: 1674.53
Date: 07-01 at 11:14:50, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1338.10, max: 1525.88
Date: 07-01 at 11:15:42, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1330.25, max: 1562.77
Date: 07-01 at 11:16:24, iter: 58, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1468.58, max: 1658.91
Date: 07-01 at 11:17:09, iter: 59, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1323.78, max: 1418.22
Date: 07-01 at 11:17:58, iter: 60, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1329.86, max: 1432.35
Date: 07-01 at 11:18:46, iter: 61, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1312.66, max: 1432.73
Date: 07-01 at 11:19:35, iter: 63, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1459.97, max: 1688.23
Date: 07-01 at 11:20:24, iter: 64, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1345.16, max: 1582.91
Date: 07-01 at 11:21:21, iter: 65, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1305.20, max: 1508.54
Date: 07-01 at 11:22:10, iter: 66, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1224.41(9) mean: 1269.40, max: 1365.61
Date: 07-01 at 11:23:01, iter: 68, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1218.14(9) mean: 1418.27, max: 1548.57
Date: 07-01 at 11:23:58, iter: 69, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1218.14(9) mean: 1343.03, max: 1533.31
Date: 07-01 at 11:24:41, iter: 70, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1218.14(9) mean: 1367.77, max: 1575.41
