Date: 07-01 at 05:42:09, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1558.26(6) mean: 2574.42, max: 3471.97
Date: 07-01 at 05:42:58, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1520.09(6) mean: 2479.48, max: 3321.27
Date: 07-01 at 05:43:55, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1359.00(13) mean: 1443.40, max: 1520.09
Date: 07-01 at 05:44:39, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1347.30(13) mean: 1482.91, max: 1571.68
Date: 07-01 at 05:45:24, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1338.58(13) mean: 1521.91, max: 1605.99
Date: 07-01 at 05:46:16, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1302.29(11) mean: 1496.25, max: 1644.48
Date: 07-01 at 05:47:11, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1284.35(11) mean: 1378.45, max: 1482.66
Date: 07-01 at 05:48:04, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1284.35(11) mean: 1374.16, max: 1489.73
Date: 07-01 at 05:48:55, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1284.35(11) mean: 1359.23, max: 1537.22
Date: 07-01 at 05:49:37, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1284.35(11) mean: 1421.90, max: 1646.91
Date: 07-01 at 05:50:29, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1284.35(11) mean: 1463.32, max: 1681.80
Date: 07-01 at 05:51:26, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1284.35(11) mean: 1453.71, max: 1674.02
Date: 07-01 at 05:52:17, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1284.35(11) mean: 1397.86, max: 1681.62
Date: 07-01 at 05:53:14, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1284.35(11) mean: 1371.37, max: 1588.05
Date: 07-01 at 05:54:09, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1284.35(11) mean: 1392.49, max: 1620.73
Date: 07-01 at 05:55:02, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1284.35(11) mean: 1506.03, max: 1760.55
Date: 07-01 at 05:55:51, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1284.35(11) mean: 1454.64, max: 1671.03
Date: 07-01 at 05:56:38, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1284.35(11) mean: 1419.94, max: 1572.64
Date: 07-01 at 05:57:29, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1279.31(11) mean: 1383.87, max: 1600.46
Date: 07-01 at 05:58:16, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.04(11) mean: 1423.20, max: 1642.38
Date: 07-01 at 05:59:14, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.96(11) mean: 1369.77, max: 1623.43
Date: 07-01 at 06:00:07, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.96(11) mean: 1361.56, max: 1498.98
Date: 07-01 at 06:00:53, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.96(11) mean: 1353.76, max: 1421.87
Date: 07-01 at 06:01:46, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.96(11) mean: 1302.84, max: 1355.13
Date: 07-01 at 06:02:30, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.96(11) mean: 1330.78, max: 1422.74
Date: 07-01 at 06:03:20, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.96(11) mean: 1428.53, max: 1854.37
Date: 07-01 at 06:04:09, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.96(11) mean: 1308.34, max: 1449.81
Date: 07-01 at 06:04:58, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.96(11) mean: 1311.03, max: 1433.92
Date: 07-01 at 06:05:43, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.96(11) mean: 1300.69, max: 1419.66
Date: 07-01 at 06:06:33, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.96(11) mean: 1410.79, max: 1635.59
Date: 07-01 at 06:07:15, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.96(11) mean: 1387.27, max: 1669.64
Date: 07-01 at 06:07:59, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1239.96(11) mean: 1295.81, max: 1456.75
Date: 07-01 at 06:08:46, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1226.77(9) mean: 1270.15, max: 1353.83
Date: 07-01 at 06:09:35, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.36(9) mean: 1317.13, max: 1411.31
Date: 07-01 at 06:10:17, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.36(9) mean: 1349.02, max: 1451.40
Date: 07-01 at 06:11:06, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.36(9) mean: 1275.22, max: 1318.80
Date: 07-01 at 06:11:53, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.36(9) mean: 1272.45, max: 1318.80
Date: 07-01 at 06:12:41, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.36(9) mean: 1258.82, max: 1344.92
Date: 07-01 at 06:13:36, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.36(9) mean: 1409.40, max: 1582.31
Date: 07-01 at 06:14:21, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.36(9) mean: 1308.88, max: 1615.82
Date: 07-01 at 06:15:05, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.36(9) mean: 1265.20, max: 1349.71
Date: 07-01 at 06:15:51, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.36(9) mean: 1280.20, max: 1388.23
Date: 07-01 at 06:16:39, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.36(9) mean: 1450.18, max: 1870.02
Date: 07-01 at 06:17:21, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.36(9) mean: 1430.30, max: 1904.66
Date: 07-01 at 06:18:08, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.36(9) mean: 1273.03, max: 1386.50
Date: 07-01 at 06:18:53, iter: 52, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1223.36(9) mean: 1302.62, max: 1415.84
Date: 07-01 at 06:19:38, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.24(9) mean: 1415.31, max: 1731.84
Date: 07-01 at 06:20:22, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1216.24(9) mean: 1391.13, max: 1578.32
