Date: 12-04 at 09:31:48, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 1023.85(6), mean: 3123.64, max: 3564.90
Date: 12-04 at 09:32:25, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 923.36(5), mean: 2140.78, max: 2940.13
Date: 12-04 at 09:32:57, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 912.96(5), mean: 1318.64, max: 2222.19
Date: 12-04 at 09:33:35, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 885.90(5), mean: 1147.85, max: 1852.11
Date: 12-04 at 09:34:24, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 874.11(5), mean: 1068.82, max: 1706.94
Date: 12-04 at 09:35:06, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 870.88(5), mean: 1007.73, max: 1724.83
Date: 12-04 at 09:35:46, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 870.88(5), mean: 962.22, max: 1048.42
Date: 12-04 at 09:36:30, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 870.88(5), mean: 928.38, max: 1020.84
Date: 12-04 at 09:37:05, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 870.88(5), mean: 986.00, max: 1076.29
Date: 12-04 at 09:37:44, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 870.88(5), mean: 893.78, max: 934.55
Date: 12-04 at 09:38:14, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 869.39(5), mean: 952.29, max: 1008.72
Date: 12-04 at 09:38:45, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 866.25(5), mean: 886.52, max: 948.41
Date: 12-04 at 09:39:21, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 863.79(5), mean: 920.58, max: 1026.13
Date: 12-04 at 09:39:54, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 862.57(5), mean: 894.06, max: 1016.79
Date: 12-04 at 09:40:45, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 838.64(5), mean: 875.62, max: 915.58
Date: 12-04 at 09:41:18, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 838.64(5), mean: 916.63, max: 999.18
Date: 12-04 at 09:41:54, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 838.64(5), mean: 899.07, max: 975.26
Date: 12-04 at 09:42:44, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 838.64(5), mean: 869.69, max: 972.23
Date: 12-04 at 09:43:23, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 835.06(5), mean: 856.32, max: 914.34
Date: 12-04 at 09:44:06, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 705.33, best obj: 833.66(5), mean: 841.29, max: 872.76
