Date: 07-07 at 19:38:39, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1488.32(18) mean: 2143.94, max: 2957.89
Date: 07-07 at 19:40:04, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1369.36(17) mean: 2119.28, max: 2922.90
Date: 07-07 at 19:41:36, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1338.96(17) mean: 2119.58, max: 2873.09
Date: 07-07 at 19:43:09, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1337.80(17) mean: 1848.12, max: 2801.79
Date: 07-07 at 19:44:40, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1337.80(17) mean: 1691.98, max: 2647.01
Date: 07-07 at 19:46:10, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1337.80(17) mean: 1681.44, max: 2598.08
Date: 07-07 at 19:47:45, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1318.13(16) mean: 1630.22, max: 2601.58
Date: 07-07 at 19:49:21, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1306.36(16) mean: 1493.42, max: 2483.77
Date: 07-07 at 19:50:53, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1304.71(16) mean: 1448.68, max: 1704.44
Date: 07-07 at 19:52:28, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1304.71(16) mean: 1477.50, max: 1755.54
Date: 07-07 at 19:54:04, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1304.71(16) mean: 1426.06, max: 1590.99
Date: 07-07 at 19:55:38, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1304.71(16) mean: 1417.43, max: 1571.24
Date: 07-07 at 19:57:12, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1304.71(16) mean: 1393.66, max: 1517.91
Date: 07-07 at 19:58:44, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1301.94(17) mean: 1453.60, max: 1642.00
Date: 07-07 at 20:00:06, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1299.11(17) mean: 1444.52, max: 1660.93
Date: 07-07 at 20:01:40, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1297.09(17) mean: 1439.16, max: 1646.77
Date: 07-07 at 20:03:17, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1297.09(17) mean: 1430.08, max: 1667.29
Date: 07-07 at 20:04:50, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1213.62 best obj: 1297.09(17) mean: 1380.30, max: 1581.47
