Date: 06-29 at 15:37:00, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1436.79(12) mean: 2687.41, max: 3523.16
Date: 06-29 at 15:38:15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1386.47(12) mean: 2418.52, max: 3448.01
Date: 06-29 at 15:39:33, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1380.31(12) mean: 2113.98, max: 3189.15
Date: 06-29 at 15:40:57, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1336.55(9) mean: 1458.84, max: 1631.32
Date: 06-29 at 15:42:06, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1311.55(9) mean: 1488.75, max: 1683.37
Date: 06-29 at 15:43:18, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1307.07(9) mean: 1548.75, max: 1736.09
Date: 06-29 at 15:44:37, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1307.07(9) mean: 1554.76, max: 1767.19
Date: 06-29 at 15:45:55, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1307.07(9) mean: 1527.44, max: 1850.41
Date: 06-29 at 15:47:10, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1307.07(9) mean: 1451.34, max: 1761.47
Date: 06-29 at 15:48:26, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1307.07(9) mean: 1422.21, max: 1558.06
Date: 06-29 at 15:49:39, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1307.07(9) mean: 1431.29, max: 1524.13
Date: 06-29 at 15:50:59, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1307.07(9) mean: 1419.09, max: 1541.53
Date: 06-29 at 15:52:18, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1307.07(9) mean: 1386.90, max: 1570.22
Date: 06-29 at 15:53:33, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1307.07(9) mean: 1404.24, max: 1468.40
Date: 06-29 at 15:54:52, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1307.07(9) mean: 1371.73, max: 1483.36
Date: 06-29 at 15:56:05, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48 best obj: 1307.07(9) mean: 1366.88, max: 1492.12
