Date: 11-14 at 00:22:02, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1614.91(5), mean: 3071.36, max: 3593.55
Date: 11-14 at 00:23:10, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1510.83(5), mean: 2991.68, max: 3500.95
Date: 11-14 at 00:24:25, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1399.40(11), mean: 2284.03, max: 2904.54
Date: 11-14 at 00:25:29, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1345.23(11), mean: 2253.93, max: 2755.45
Date: 11-14 at 00:26:39, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1342.29(11), mean: 2148.90, max: 2754.61
Date: 11-14 at 00:27:51, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1342.29(11), mean: 1986.63, max: 2503.67
Date: 11-14 at 00:29:07, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1342.29(11), mean: 1941.78, max: 2367.06
Date: 11-14 at 00:30:19, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1342.29(11), mean: 1949.26, max: 2390.26
Date: 11-14 at 00:31:44, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1342.29(11), mean: 1396.78, max: 1464.82
Date: 11-14 at 00:32:59, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1342.29(11), mean: 1432.85, max: 1519.00
Date: 11-14 at 00:34:08, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1342.29(11), mean: 1432.43, max: 1520.05
Date: 11-14 at 00:35:19, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1342.29(11), mean: 1462.54, max: 1570.89
Date: 11-14 at 00:36:41, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1342.29(11), mean: 1446.00, max: 1571.79
Date: 11-14 at 00:38:01, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1296.50(12), mean: 1376.55, max: 1421.85
Date: 11-14 at 00:39:22, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1260.26(12), mean: 1380.20, max: 1464.58
Date: 11-14 at 00:40:36, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1245.37(11), mean: 1395.67, max: 1528.90
Date: 11-14 at 00:41:49, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1245.37(11), mean: 1412.84, max: 1540.38
Date: 11-14 at 00:43:04, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1244.87(12), mean: 1405.52, max: 1552.42
Date: 11-14 at 00:44:20, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1244.87(12), mean: 1373.83, max: 1538.75
Date: 11-14 at 00:45:43, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1244.87(12), mean: 1300.44, max: 1375.40
Date: 11-14 at 00:47:05, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1244.87(12), mean: 1312.52, max: 1429.62
Date: 11-14 at 00:48:14, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1244.87(12), mean: 1339.43, max: 1462.12
Date: 11-14 at 00:49:27, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1244.87(12), mean: 1368.26, max: 1511.44
Date: 11-14 at 00:50:49, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1244.87(12), mean: 1328.92, max: 1487.56
Date: 11-14 at 00:52:08, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1244.87(12), mean: 1306.78, max: 1359.35
Date: 11-14 at 00:53:23, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1244.87(12), mean: 1318.14, max: 1386.61
Date: 11-14 at 00:54:46, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1244.87(12), mean: 1309.27, max: 1436.55
Date: 11-14 at 00:56:00, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1144.48, best obj: 1244.87(12), mean: 1330.93, max: 1496.64
