Date: 12-05 at 20:24:36, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1148.56(11), mean: 2010.79, max: 2713.03
Date: 12-05 at 20:25:29, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1109.98(11), mean: 1941.65, max: 2568.83
Date: 12-05 at 20:26:17, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1099.50(11), mean: 1916.06, max: 2532.19
Date: 12-05 at 20:27:07, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1092.60(11), mean: 1724.88, max: 2416.75
Date: 12-05 at 20:28:02, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1089.55(11), mean: 1589.04, max: 2272.29
Date: 12-05 at 20:28:59, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1089.55(11), mean: 1167.52, max: 1283.52
Date: 12-05 at 20:29:47, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1077.25(13), mean: 1194.70, max: 1323.04
Date: 12-05 at 20:30:39, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1074.78(13), mean: 1220.27, max: 1350.20
Date: 12-05 at 20:31:33, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1069.63(13), mean: 1155.59, max: 1319.50
Date: 12-05 at 20:32:22, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1065.79(13), mean: 1147.73, max: 1348.00
Date: 12-05 at 20:33:19, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1065.79(13), mean: 1111.32, max: 1193.86
Date: 12-05 at 20:34:08, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1065.79(13), mean: 1122.00, max: 1179.67
Date: 12-05 at 20:34:59, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1065.79(13), mean: 1117.61, max: 1216.27
Date: 12-05 at 20:35:56, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1061.73(13), mean: 1108.31, max: 1252.35
Date: 12-05 at 20:36:45, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1061.11(13), mean: 1110.46, max: 1281.52
Date: 12-05 at 20:37:34, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1061.11(13), mean: 1121.73, max: 1176.33
Date: 12-05 at 20:38:32, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1061.11(13), mean: 1093.95, max: 1230.24
Date: 12-05 at 20:39:21, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1037.89(12), mean: 1101.52, max: 1259.95
Date: 12-05 at 20:40:10, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1037.89(12), mean: 1117.31, max: 1186.22
Date: 12-05 at 20:41:07, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1037.89(12), mean: 1070.12, max: 1151.57
Date: 12-05 at 20:41:53, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1037.89(12), mean: 1089.65, max: 1130.21
Date: 12-05 at 20:42:39, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1037.89(12), mean: 1122.70, max: 1191.98
Date: 12-05 at 20:43:36, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1037.89(12), mean: 1207.03, max: 1442.21
Date: 12-05 at 20:44:25, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1037.89(12), mean: 1101.75, max: 1339.85
Date: 12-05 at 20:45:16, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1037.89(12), mean: 1082.17, max: 1160.27
Date: 12-05 at 20:46:10, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1037.89(12), mean: 1074.36, max: 1148.59
Date: 12-05 at 20:46:53, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1037.89(12), mean: 1229.29, max: 1388.90
Date: 12-05 at 20:47:44, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 938.2, best obj: 1037.03(12), mean: 1183.38, max: 1432.84
