Date: 01-24 at 11:06:25, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1157.40(12), mean: 2552.03, max: 3466.91
Date: 01-24 at 11:07:11, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1078.01(11), mean: 2209.40, max: 3101.77
Date: 01-24 at 11:07:55, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1045.93(10), mean: 2029.89, max: 2897.44
Date: 01-24 at 11:08:41, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1045.93(10), mean: 1962.71, max: 2802.20
Date: 01-24 at 11:09:28, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1045.93(10), mean: 1939.92, max: 2753.16
Date: 01-24 at 11:10:17, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1045.93(10), mean: 1620.99, max: 2505.00
Date: 01-24 at 11:11:08, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1044.43(8), mean: 1115.10, max: 1168.16
Date: 01-24 at 11:11:57, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1035.47(8), mean: 1095.49, max: 1193.74
Date: 01-24 at 11:12:44, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1022.59(9), mean: 1074.35, max: 1140.06
Date: 01-24 at 11:13:29, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1011.36(9), mean: 1112.92, max: 1180.74
Date: 01-24 at 11:14:18, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1011.36(9), mean: 1127.17, max: 1206.40
Date: 01-24 at 11:15:03, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1011.36(9), mean: 1094.62, max: 1193.47
Date: 01-24 at 11:15:48, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1011.36(9), mean: 1136.77, max: 1230.27
Date: 01-24 at 11:16:38, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1011.36(9), mean: 1109.86, max: 1197.12
Date: 01-24 at 11:17:23, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1011.36(9), mean: 2570.39, max: 3002.35
Date: 01-24 at 11:18:09, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 1010.42(8), mean: 1850.25, max: 2764.89
Date: 01-24 at 11:18:55, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 965.23(8), mean: 1682.72, max: 2508.74
Date: 01-24 at 11:19:35, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 859.39, best obj: 952.82(8), mean: 1672.46, max: 2486.82
