Date: 08-11 at 17:53:50, #particle: 30, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 954.16, best obj: 1237.32(10), mean: 2594.45, max: 3609.75
Date: 08-11 at 17:56:28, #particle: 30, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 954.16, best obj: 1128.85(9), mean: 2603.50, max: 3628.81
Date: 08-11 at 17:59:04, #particle: 30, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 954.16, best obj: 1110.11(9), mean: 2438.61, max: 3584.95
Date: 08-11 at 18:01:44, #particle: 30, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 954.16, best obj: 1106.10(9), mean: 2194.47, max: 3412.82
Date: 08-11 at 18:04:31, #particle: 30, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 954.16, best obj: 1103.60(9), mean: 1981.44, max: 3149.70
Date: 08-11 at 18:07:09, #particle: 30, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 954.16, best obj: 1103.60(9), mean: 1273.46, max: 1437.00
Date: 08-11 at 18:09:49, #particle: 30, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 954.16, best obj: 1103.60(9), mean: 1258.00, max: 1397.29
Date: 08-11 at 18:12:25, #particle: 30, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 954.16, best obj: 1103.60(9), mean: 1259.91, max: 1390.38
Date: 08-11 at 18:14:59, #particle: 30, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 954.16, best obj: 1103.60(9), mean: 1271.59, max: 1429.48
Date: 08-11 at 18:17:38, #particle: 30, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 954.16, best obj: 1103.60(9), mean: 1411.55, max: 1942.48
Date: 08-11 at 18:20:17, #particle: 30, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 954.16, best obj: 1103.60(9), mean: 1253.50, max: 1452.65
Date: 08-11 at 18:22:55, #particle: 30, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 954.16, best obj: 1103.60(9), mean: 1303.96, max: 1494.00
Date: 08-11 at 18:25:33, #particle: 30, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 954.16, best obj: 1103.60(9), mean: 1282.07, max: 1450.59
