Date: 12-01 at 19:13:18, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 1032.20(8), mean: 3568.26, max: 4356.95
Date: 12-01 at 19:14:10, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 893.02(7), mean: 3529.88, max: 4245.41
Date: 12-01 at 19:14:58, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 814.07(6), mean: 3140.35, max: 3998.61
Date: 12-01 at 19:15:46, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 804.64(6), mean: 2202.47, max: 3160.32
Date: 12-01 at 19:16:36, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 804.64(6), mean: 2176.65, max: 3108.65
Date: 12-01 at 19:17:31, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 804.64(6), mean: 980.03, max: 1104.27
Date: 12-01 at 19:18:18, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 804.64(6), mean: 991.12, max: 1151.16
Date: 12-01 at 19:19:12, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 804.64(6), mean: 921.83, max: 1016.87
Date: 12-01 at 19:19:58, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 804.64(6), mean: 2795.63, max: 3444.66
Date: 12-01 at 19:20:48, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 804.64(6), mean: 1395.23, max: 2762.86
Date: 12-01 at 19:21:37, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 804.64(6), mean: 1229.68, max: 2446.36
Date: 12-01 at 19:22:26, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 796.24(6), mean: 905.76, max: 1005.27
Date: 12-01 at 19:23:13, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 738.10(5), mean: 899.17, max: 1013.05
Date: 12-01 at 19:24:05, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 722.49(5), mean: 785.43, max: 836.14
Date: 12-01 at 19:24:53, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 722.17(5), mean: 758.74, max: 814.80
Date: 12-01 at 19:25:42, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 722.17(5), mean: 764.59, max: 833.55
Date: 12-01 at 19:26:29, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 722.17(5), mean: 789.77, max: 846.56
Date: 12-01 at 19:27:16, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 719.35(5), mean: 753.91, max: 780.14
Date: 12-01 at 19:28:03, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 718.09(5), mean: 773.77, max: 826.96
Date: 12-01 at 19:28:53, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 718.09(5), mean: 751.48, max: 778.00
Date: 12-01 at 19:29:39, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 718.09(5), mean: 750.83, max: 773.97
Date: 12-01 at 19:30:26, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 718.09(5), mean: 722.68, max: 777.64
Date: 12-01 at 19:31:14, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 718.09(5), mean: 718.20, max: 718.97
Date: 12-01 at 19:32:00, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 718.09(5), mean: 2710.43, max: 3257.52
Date: 12-01 at 19:32:49, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 718.09(5), mean: 1383.14, max: 2154.21
Date: 12-01 at 19:33:41, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 718.09(5), mean: 858.60, max: 1007.08
Date: 12-01 at 19:34:25, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 718.09(5), mean: 870.17, max: 1035.12
Date: 12-01 at 19:35:12, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 718.09(5), mean: 3153.93, max: 3677.30
Date: 12-01 at 19:36:04, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 590.6, best obj: 718.09(5), mean: 1677.81, max: 2934.53
