Date: 07-06 at 22:07:04, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1629.37(20) mean: 2437.52, max: 2841.94
Date: 07-06 at 22:09:05, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1598.04(20) mean: 2245.33, max: 2872.64
Date: 07-06 at 22:11:04, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1580.86(20) mean: 2203.71, max: 2879.58
Date: 07-06 at 22:13:06, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1576.64(20) mean: 2127.56, max: 2885.85
Date: 07-06 at 22:15:06, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1570.03(20) mean: 1662.47, max: 1779.44
Date: 07-06 at 22:17:06, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1569.93(20) mean: 1692.34, max: 1822.82
Date: 07-06 at 22:19:22, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1567.23(20) mean: 1732.65, max: 1876.43
Date: 07-06 at 22:21:54, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1567.23(20) mean: 1645.01, max: 1767.13
Date: 07-06 at 22:23:54, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1552.15(20) mean: 1640.79, max: 1769.30
Date: 07-06 at 22:25:48, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1547.76(20) mean: 1681.40, max: 1820.99
Date: 07-06 at 22:27:44, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1547.76(20) mean: 1672.43, max: 1846.03
Date: 07-06 at 22:29:39, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1547.76(20) mean: 1627.24, max: 1765.98
Date: 07-06 at 22:31:49, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1547.76(20) mean: 1640.48, max: 1793.89
Date: 07-06 at 22:33:50, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1547.76(20) mean: 1678.75, max: 1844.06
Date: 07-06 at 22:35:48, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1547.76(20) mean: 1736.72, max: 1854.24
Date: 07-06 at 22:37:44, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1547.76(20) mean: 1692.01, max: 1890.22
Date: 07-06 at 22:39:35, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1541.46(19) mean: 1604.34, max: 1670.65
Date: 07-06 at 22:41:27, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1540.34(19) mean: 1616.94, max: 1700.79
Date: 07-06 at 22:43:22, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1540.34(19) mean: 1639.59, max: 1706.49
Date: 07-06 at 22:45:18, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1540.34(19) mean: 1670.76, max: 1771.52
Date: 07-06 at 22:47:11, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1540.34(19) mean: 1638.26, max: 1811.88
Date: 07-06 at 22:49:11, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1539.81(20) mean: 1615.73, max: 1793.95
Date: 07-06 at 22:51:00, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1539.81(20) mean: 1597.44, max: 1715.54
Date: 07-06 at 22:52:55, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1525.93(19) mean: 1584.28, max: 1661.90
Date: 07-06 at 22:54:51, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1525.93(19) mean: 1608.40, max: 1692.92
Date: 07-06 at 22:56:44, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1525.93(19) mean: 1583.04, max: 1635.92
