Date: 07-06 at 12:02:14, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1625.01(21) mean: 2504.25, max: 2953.91
Date: 07-06 at 12:03:46, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1559.66(19) mean: 2360.31, max: 2946.45
Date: 07-06 at 12:05:16, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1559.24(19) mean: 2359.48, max: 2935.68
Date: 07-06 at 12:06:48, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1559.14(19) mean: 1953.01, max: 2821.25
Date: 07-06 at 12:08:17, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1559.14(19) mean: 1896.82, max: 2758.72
Date: 07-06 at 12:09:47, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1559.14(19) mean: 1727.43, max: 2663.67
Date: 07-06 at 12:11:20, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1559.14(19) mean: 1685.65, max: 1835.09
Date: 07-06 at 12:12:50, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1559.14(19) mean: 1655.91, max: 1735.40
Date: 07-06 at 12:14:19, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1559.14(19) mean: 1734.15, max: 1843.15
Date: 07-06 at 12:15:50, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1559.14(19) mean: 1652.19, max: 1781.40
Date: 07-06 at 12:17:26, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1533.71(19) mean: 1596.66, max: 1639.64
Date: 07-06 at 12:18:49, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1523.62(19) mean: 1637.43, max: 1693.76
Date: 07-06 at 12:20:17, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.19(19) mean: 1659.06, max: 1730.73
Date: 07-06 at 12:21:42, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.17(19) mean: 1662.83, max: 1787.48
Date: 07-06 at 12:23:11, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.17(19) mean: 1653.94, max: 1816.91
Date: 07-06 at 12:24:39, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.17(19) mean: 1665.39, max: 1851.00
Date: 07-06 at 12:26:07, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.17(19) mean: 1668.58, max: 1838.23
Date: 07-06 at 12:27:36, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.17(19) mean: 1673.62, max: 1852.96
Date: 07-06 at 12:29:15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.17(19) mean: 1655.49, max: 1927.11
Date: 07-06 at 12:30:42, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.17(19) mean: 1613.65, max: 1758.12
Date: 07-06 at 12:32:09, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.17(19) mean: 1627.52, max: 1780.94
Date: 07-06 at 12:33:37, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.17(19) mean: 1584.90, max: 1732.10
Date: 07-06 at 12:35:06, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.17(19) mean: 1620.19, max: 1780.66
Date: 07-06 at 12:36:31, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1520.17(19) mean: 1599.82, max: 1816.99
Date: 07-06 at 12:37:57, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1516.29(19) mean: 1565.54, max: 1658.93
Date: 07-06 at 12:39:19, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1516.27(19) mean: 1555.88, max: 1627.87
Date: 07-06 at 12:40:46, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1516.27(19) mean: 1559.47, max: 1656.85
Date: 07-06 at 12:42:09, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1516.27(19) mean: 1590.62, max: 1677.99
Date: 07-06 at 12:43:34, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1516.27(19) mean: 1557.90, max: 1637.87
Date: 07-06 at 12:44:59, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1516.27(19) mean: 1572.19, max: 1667.96
Date: 07-06 at 12:46:29, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1510.65(19) mean: 1568.64, max: 1688.49
Date: 07-06 at 12:48:07, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1510.56(19) mean: 1544.72, max: 1652.80
Date: 07-06 at 12:49:37, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1510.56(19) mean: 1556.00, max: 1624.97
Date: 07-06 at 12:51:01, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1510.56(19) mean: 1557.09, max: 1672.37
Date: 07-06 at 12:52:28, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1510.56(19) mean: 1607.38, max: 1729.02
Date: 07-06 at 12:53:53, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1506.79(19) mean: 1544.09, max: 1677.73
Date: 07-06 at 12:55:17, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1499.29(19) mean: 1523.89, max: 1566.39
Date: 07-06 at 12:56:41, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1499.29(19) mean: 1538.98, max: 1602.84
Date: 07-06 at 12:58:07, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1499.29(19) mean: 1559.02, max: 1638.97
Date: 07-06 at 12:59:32, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1499.29(19) mean: 1526.31, max: 1590.93
Date: 07-06 at 13:01:12, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1499.29(19) mean: 1520.43, max: 1575.85
Date: 07-06 at 13:02:43, iter: 47, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1499.29(19) mean: 1555.13, max: 1705.80
Date: 07-06 at 13:04:03, iter: 48, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1499.29(19) mean: 1562.82, max: 1739.23
Date: 07-06 at 13:05:24, iter: 49, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1499.29(19) mean: 1535.03, max: 1687.97
Date: 07-06 at 13:06:57, iter: 50, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1499.29(19) mean: 1519.50, max: 1601.13
Date: 07-06 at 13:08:24, iter: 52, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1499.29(19) mean: 1573.33, max: 1680.27
Date: 07-06 at 13:09:47, iter: 53, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1499.29(19) mean: 1534.03, max: 1629.45
Date: 07-06 at 13:11:30, iter: 54, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.76(19) mean: 1516.69, max: 1544.69
Date: 07-06 at 13:12:51, iter: 55, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.76(19) mean: 1522.35, max: 1565.98
Date: 07-06 at 13:14:18, iter: 56, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.76(19) mean: 1557.27, max: 1589.33
Date: 07-06 at 13:15:43, iter: 57, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.76(19) mean: 1529.38, max: 1619.66
Date: 07-06 at 13:17:10, iter: 58, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.76(19) mean: 1509.35, max: 1554.56
Date: 07-06 at 13:18:36, iter: 60, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.76(19) mean: 1553.19, max: 1752.93
Date: 07-06 at 13:20:04, iter: 61, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1490.35(18) mean: 1537.37, max: 1636.22
Date: 07-06 at 13:21:37, iter: 62, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1490.35(18) mean: 1504.78, max: 1534.83
Date: 07-06 at 13:22:59, iter: 63, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1490.35(18) mean: 1504.89, max: 1532.07
Date: 07-06 at 13:24:23, iter: 64, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1490.35(18) mean: 1563.39, max: 1591.80
Date: 07-06 at 13:25:49, iter: 65, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1490.35(18) mean: 1518.40, max: 1546.81
Date: 07-06 at 13:27:18, iter: 67, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1490.35(18) mean: 1564.77, max: 1811.40
Date: 07-06 at 13:28:42, iter: 68, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1490.35(18) mean: 1557.73, max: 1831.17
Date: 07-06 at 13:30:22, iter: 69, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1488.61(18) mean: 1511.78, max: 1577.84
