Date: 07-06 at 02:54:46, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1622.37(20) mean: 2197.03, max: 2889.64
Date: 07-06 at 02:56:22, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1563.05(20) mean: 2215.16, max: 2891.40
Date: 07-06 at 02:58:00, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1562.00(20) mean: 2072.65, max: 2869.23
Date: 07-06 at 02:59:37, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1562.00(20) mean: 2008.99, max: 2884.76
Date: 07-06 at 03:01:13, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1556.52(21) mean: 1653.97, max: 1789.28
Date: 07-06 at 03:02:50, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1538.73(20) mean: 1626.33, max: 1718.61
Date: 07-06 at 03:04:21, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1604.61, max: 1682.18
Date: 07-06 at 03:05:54, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1611.95, max: 1679.82
Date: 07-06 at 03:07:27, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1595.46, max: 1663.39
Date: 07-06 at 03:08:59, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1611.01, max: 1688.59
Date: 07-06 at 03:10:35, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1573.53, max: 1629.48
Date: 07-06 at 03:12:09, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1652.14, max: 1873.28
Date: 07-06 at 03:13:45, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1663.79, max: 1887.19
Date: 07-06 at 03:15:21, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1653.09, max: 1930.62
Date: 07-06 at 03:16:56, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1732.31, max: 2014.66
Date: 07-06 at 03:18:32, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1773.36, max: 2114.20
Date: 07-06 at 03:20:06, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1753.97, max: 2119.65
Date: 07-06 at 03:21:43, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1741.18, max: 1929.43
Date: 07-06 at 03:23:17, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1672.38, max: 1913.52
Date: 07-06 at 03:24:53, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1679.52, max: 1894.82
Date: 07-06 at 03:26:28, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1663.21, max: 1887.77
Date: 07-06 at 03:28:04, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1654.86, max: 1865.44
Date: 07-06 at 03:29:40, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1534.50(19) mean: 1682.36, max: 1911.68
Date: 07-06 at 03:31:14, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1532.41(19) mean: 1680.82, max: 1802.01
Date: 07-06 at 03:32:48, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1532.41(19) mean: 1615.42, max: 1806.39
Date: 07-06 at 03:34:20, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1532.41(19) mean: 1618.54, max: 1832.38
Date: 07-06 at 03:36:01, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1532.41(19) mean: 1600.07, max: 1805.39
Date: 07-06 at 03:37:35, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1532.41(19) mean: 1647.12, max: 1819.33
Date: 07-06 at 03:39:07, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1532.41(19) mean: 1673.21, max: 1855.19
Date: 07-06 at 03:40:41, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1532.41(19) mean: 1642.30, max: 1855.56
Date: 07-06 at 03:42:13, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1524.85(19) mean: 1609.33, max: 1833.36
Date: 07-06 at 03:43:46, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1519.12(19) mean: 1603.30, max: 1832.98
Date: 07-06 at 03:45:15, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1514.30(19) mean: 1570.75, max: 1640.82
Date: 07-06 at 03:46:49, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1514.30(19) mean: 1614.34, max: 1699.37
Date: 07-06 at 03:48:20, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1514.30(19) mean: 1565.10, max: 1732.04
Date: 07-06 at 03:49:52, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1508.98(19) mean: 1576.36, max: 1690.76
Date: 07-06 at 03:51:25, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1505.28(19) mean: 1551.42, max: 1609.48
Date: 07-06 at 03:52:53, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1505.28(19) mean: 1539.97, max: 1595.57
Date: 07-06 at 03:54:25, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1505.28(19) mean: 1537.23, max: 1590.19
Date: 07-06 at 03:55:55, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1505.28(19) mean: 1548.04, max: 1597.28
Date: 07-06 at 03:57:26, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1505.28(19) mean: 1585.17, max: 1639.75
Date: 07-06 at 03:58:57, iter: 48, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1505.28(19) mean: 1552.02, max: 1626.84
Date: 07-06 at 04:00:29, iter: 49, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1505.28(19) mean: 1589.80, max: 1673.62
Date: 07-06 at 04:02:04, iter: 50, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1505.28(19) mean: 1611.45, max: 1689.81
Date: 07-06 at 04:03:37, iter: 51, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1504.44(19) mean: 1587.93, max: 1705.70
Date: 07-06 at 04:05:05, iter: 52, fix: false, local: true, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1504.38(19) mean: 1549.26, max: 1715.39
