Date: 07-08 at 17:51:00, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1313.90(12) mean: 3289.25, max: 4131.19
Date: 07-08 at 17:51:48, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1262.99(12) mean: 2839.76, max: 3873.83
Date: 07-08 at 17:52:39, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1262.99(12) mean: 2476.96, max: 3466.34
Date: 07-08 at 17:53:28, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1257.38(15) mean: 2365.11, max: 3261.90
Date: 07-08 at 17:54:15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1009.19(12) mean: 2039.99, max: 3075.84
Date: 07-08 at 17:55:05, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 990.41(12) mean: 1901.28, max: 2923.58
Date: 07-08 at 17:55:58, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 966.43(11) mean: 1469.85, max: 2505.21
Date: 07-08 at 17:56:46, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 949.80(11) mean: 1340.87, max: 2445.54
Date: 07-08 at 17:57:34, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 949.80(11) mean: 1374.90, max: 2476.17
Date: 07-08 at 17:58:26, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 949.80(11) mean: 1254.67, max: 2386.48
Date: 07-08 at 17:59:18, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 949.80(11) mean: 1057.53, max: 1192.66
Date: 07-08 at 18:00:09, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 949.80(11) mean: 1048.38, max: 1219.48
Date: 07-08 at 18:00:56, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 949.80(11) mean: 1023.32, max: 1117.55
Date: 07-08 at 18:01:47, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 949.80(11) mean: 1014.27, max: 1110.51
Date: 07-08 at 18:02:33, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 949.80(11) mean: 1047.63, max: 1114.69
Date: 07-08 at 18:03:20, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 946.54(13) mean: 1030.60, max: 1085.37
Date: 07-08 at 18:04:10, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 921.48(12) mean: 986.08, max: 1047.91
Date: 07-08 at 18:05:00, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 921.40(12) mean: 977.77, max: 1040.12
Date: 07-08 at 18:05:45, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 894.36(12) mean: 977.82, max: 1050.63
Date: 07-08 at 18:06:34, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 889.48(12) mean: 970.20, max: 1022.44
Date: 07-08 at 18:07:23, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 888.71(12) mean: 945.60, max: 1011.00
Date: 07-08 at 18:08:10, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 888.71(12) mean: 925.82, max: 956.21
Date: 07-08 at 18:08:56, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 888.71(12) mean: 923.33, max: 955.00
Date: 07-08 at 18:09:44, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 888.71(12) mean: 923.28, max: 955.00
Date: 07-08 at 18:10:32, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 888.71(12) mean: 925.37, max: 955.00
Date: 07-08 at 18:11:15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 888.71(12) mean: 955.94, max: 988.23
Date: 07-08 at 18:12:00, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 941.11, max: 997.13
Date: 07-08 at 18:12:49, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 903.36, max: 927.35
Date: 07-08 at 18:13:33, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 868.16, max: 900.96
Date: 07-08 at 18:14:20, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.78, max: 861.81
Date: 07-08 at 18:15:09, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 18:15:52, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 18:16:37, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 18:17:21, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 18:18:09, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 18:18:53, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 18:19:37, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 18:20:22, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 18:21:09, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 18:21:55, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 18:22:38, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
