Date: 07-08 at 16:20:23, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1316.21(14) mean: 3091.10, max: 4157.99
Date: 07-08 at 16:21:11, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1132.83(14) mean: 2669.65, max: 3769.19
Date: 07-08 at 16:21:55, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1118.09(14) mean: 2642.69, max: 3705.43
Date: 07-08 at 16:22:44, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1112.11(14) mean: 2207.96, max: 3360.37
Date: 07-08 at 16:23:38, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1076.12(13) mean: 1279.94, max: 1453.06
Date: 07-08 at 16:24:24, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1076.12(13) mean: 1311.54, max: 1453.20
Date: 07-08 at 16:25:16, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1053.12(13) mean: 1204.44, max: 1434.59
Date: 07-08 at 16:26:04, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1045.34(13) mean: 1125.60, max: 1263.56
Date: 07-08 at 16:26:56, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 983.44(12) mean: 1105.82, max: 1262.23
Date: 07-08 at 16:27:40, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 983.44(12) mean: 1134.34, max: 1295.90
Date: 07-08 at 16:28:22, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 983.44(12) mean: 1165.87, max: 1331.50
Date: 07-08 at 16:29:16, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 983.44(12) mean: 1091.40, max: 1284.25
Date: 07-08 at 16:29:59, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 983.44(12) mean: 1109.64, max: 1315.80
Date: 07-08 at 16:30:42, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 983.44(12) mean: 1171.05, max: 1386.17
Date: 07-08 at 16:31:34, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 959.97(12) mean: 1068.92, max: 1240.53
Date: 07-08 at 16:32:17, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 953.80(12) mean: 1086.52, max: 1250.93
Date: 07-08 at 16:33:03, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 1103.53, max: 1258.24
Date: 07-08 at 16:33:52, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 1022.52, max: 1214.80
Date: 07-08 at 16:34:33, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 1058.44, max: 1270.16
Date: 07-08 at 16:35:21, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 1003.61, max: 1207.46
Date: 07-08 at 16:36:12, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 998.74, max: 1207.46
Date: 07-08 at 16:36:58, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 998.61, max: 1207.46
Date: 07-08 at 16:37:43, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 999.02, max: 1203.42
Date: 07-08 at 16:38:30, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 962.00, max: 1160.62
Date: 07-08 at 16:39:17, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 953.06, max: 1058.28
Date: 07-08 at 16:40:02, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 946.36, max: 1010.45
Date: 07-08 at 16:40:48, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 944.58, max: 1010.45
Date: 07-08 at 16:41:35, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 944.79, max: 1011.79
Date: 07-08 at 16:42:22, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 936.72, max: 971.39
Date: 07-08 at 16:43:05, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 936.46, max: 967.83
Date: 07-08 at 16:43:49, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:44:36, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:45:24, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:46:07, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:46:52, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:47:36, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:48:24, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:49:10, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:49:54, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:50:40, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:51:27, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:52:14, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:52:56, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:53:41, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:54:27, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:55:14, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:55:57, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:56:41, iter: 48, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
Date: 07-08 at 16:57:27, iter: 49, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 931.64(11) mean: 931.64, max: 931.64
