Date: 07-08 at 12:13:56, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1372.07(14) mean: 3174.91, max: 4169.01
Date: 07-08 at 12:14:24, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1215.32(13) mean: 3116.86, max: 4004.69
Date: 07-08 at 12:14:56, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1168.71(13) mean: 2520.35, max: 3680.01
Date: 07-08 at 12:15:30, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1122.93(13) mean: 2029.09, max: 3253.84
Date: 07-08 at 12:16:03, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1121.14(13) mean: 1998.34, max: 3088.73
Date: 07-08 at 12:16:46, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1121.14(13) mean: 1255.92, max: 1394.91
Date: 07-08 at 12:17:28, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1060.16(12) mean: 1224.47, max: 1409.22
Date: 07-08 at 12:18:12, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1037.31(13) mean: 1129.50, max: 1260.47
Date: 07-08 at 12:18:51, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1036.92(13) mean: 1147.45, max: 1317.00
Date: 07-08 at 12:19:32, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 1012.29(13) mean: 1101.55, max: 1228.03
Date: 07-08 at 12:20:17, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 946.73(12) mean: 1052.87, max: 1119.95
Date: 07-08 at 12:21:02, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 1048.65, max: 1128.16
Date: 07-08 at 12:21:45, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 1030.07, max: 1091.75
Date: 07-08 at 12:22:28, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 1029.87, max: 1091.75
Date: 07-08 at 12:23:09, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 993.58, max: 1080.30
Date: 07-08 at 12:23:53, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 976.76, max: 1047.75
Date: 07-08 at 12:24:37, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 975.01, max: 1038.16
Date: 07-08 at 12:25:17, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 998.19, max: 1075.16
Date: 07-08 at 12:26:03, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 982.85, max: 1032.28
Date: 07-08 at 12:26:48, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 969.56, max: 1020.78
Date: 07-08 at 12:27:34, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 954.72, max: 979.73
Date: 07-08 at 12:28:18, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 963.69, max: 1013.11
Date: 07-08 at 12:29:05, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 961.78, max: 1012.48
Date: 07-08 at 12:29:52, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 959.84, max: 1012.48
Date: 07-08 at 12:30:38, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 959.73, max: 1012.48
Date: 07-08 at 12:31:21, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 962.47, max: 1012.48
Date: 07-08 at 12:32:06, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 958.29, max: 1012.48
Date: 07-08 at 12:32:51, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 959.71, max: 1045.30
Date: 07-08 at 12:33:38, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 943.33(12) mean: 955.17, max: 1012.48
Date: 07-08 at 12:34:23, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.07 best obj: 942.90(12) mean: 962.35, max: 1049.81
