Date: 08-08 at 21:39:37, iter: 1, new3, Khoo: 735.8, current_best: 1024.14 best obj: 1024.14(6) mean: 3070.41, max: 3671.75
Date: 08-08 at 21:41:38, iter: 2, new3, Khoo: 735.8, current_best: 959.03 best obj: 959.03(8) mean: 2598.96, max: 3397.33
Date: 08-08 at 21:43:32, iter: 3, new3, Khoo: 735.8, current_best: 916.11 best obj: 916.11(7) mean: 2427.95, max: 3311.88
Date: 08-08 at 21:45:20, iter: 4, new3, Khoo: 735.8, current_best: 913.20 best obj: 913.20(7) mean: 1731.71, max: 2731.83
Date: 08-08 at 21:47:13, iter: 5, new3, Khoo: 735.8, current_best: 885.11 best obj: 885.11(8) mean: 1240.49, max: 2298.80
Date: 08-08 at 21:48:48, iter: 6, new3, Khoo: 735.8, current_best: 863.16 best obj: 863.16(8) mean: 1093.92, max: 1629.67
Date: 08-08 at 21:50:37, iter: 7, new3, Khoo: 735.8, current_best: 859.52 best obj: 859.52(8) mean: 912.46, max: 994.52
Date: 08-08 at 21:52:11, iter: 8, new3, Khoo: 735.8, current_best: 857.83 best obj: 857.83(8) mean: 925.88, max: 1027.09
Date: 08-08 at 21:54:19, iter: 9, new3, Khoo: 735.8, current_best: 857.83 best obj: 857.83(8) mean: 894.75, max: 968.46
Date: 08-08 at 21:56:05, iter: 10, new3, Khoo: 735.8, current_best: 856.61 best obj: 856.61(8) mean: 895.76, max: 990.81
Date: 08-08 at 21:57:44, iter: 11, new3, Khoo: 735.8, current_best: 856.61 best obj: 856.61(8) mean: 888.11, max: 978.46
Date: 08-08 at 21:59:29, iter: 12, new3, Khoo: 735.8, current_best: 856.61 best obj: 856.61(8) mean: 891.50, max: 971.12
Date: 08-08 at 22:01:09, iter: 13, new3, Khoo: 735.8, current_best: 856.61 best obj: 856.61(8) mean: 883.87, max: 940.24
Date: 08-08 at 22:02:56, iter: 15, new3, Khoo: 735.8, current_best: 856.61 best obj: 856.61(8) mean: 1050.98, max: 1344.23
Date: 08-08 at 22:04:54, iter: 16, new3, Khoo: 735.8, current_best: 840.29 best obj: 840.29(7) mean: 905.22, max: 1160.82
Date: 08-08 at 22:06:39, iter: 17, new3, Khoo: 735.8, current_best: 834.75 best obj: 834.75(7) mean: 883.79, max: 940.05
Date: 08-08 at 22:07:50, iter: 18, new3, Khoo: 735.8, current_best: 831.84 best obj: 831.84(7) mean: 871.86, max: 958.16
Date: 08-08 at 22:09:36, iter: 19, new3, Khoo: 735.8, current_best: 831.84 best obj: 831.84(7) mean: 878.12, max: 997.80
