Date: 03-06 at 06:40:38, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 560.28(6), mean: 1246.31, max: 1546.95
Date: 03-06 at 06:40:47, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 488.07(8), mean: 862.78, max: 1289.48
Date: 03-06 at 06:40:54, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 367.61(5), mean: 833.87, max: 1318.47
Date: 03-06 at 06:41:05, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 544.38, max: 841.54
Date: 03-06 at 06:41:18, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 448.17, max: 535.49
Date: 03-06 at 06:41:26, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 407.67, max: 456.32
Date: 03-06 at 06:41:38, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 382.69, max: 426.74
Date: 03-06 at 06:41:51, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 370.58, max: 387.49
Date: 03-06 at 06:42:04, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1289.72, max: 1484.90
Date: 03-06 at 06:42:09, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1045.69, max: 1200.35
Date: 03-06 at 06:42:14, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 883.53, max: 1081.64
Date: 03-06 at 06:42:28, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 523.91, max: 599.85
Date: 03-06 at 06:42:43, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1290.08, max: 1451.40
Date: 03-06 at 06:42:47, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1055.36, max: 1195.29
