Date: 03-06 at 06:42:50, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 528.35(6), mean: 1322.09, max: 1584.20
Date: 03-06 at 06:42:56, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 517.57(6), mean: 1174.50, max: 1393.21
Date: 03-06 at 06:43:01, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 484.11(6), mean: 1032.90, max: 1309.75
Date: 03-06 at 06:43:10, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 450.42(6), mean: 709.19, max: 1085.13
Date: 03-06 at 06:43:21, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 448.84(6), mean: 527.02, max: 579.10
Date: 03-06 at 06:43:30, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 438.45(6), mean: 487.40, max: 554.13
Date: 03-06 at 06:43:43, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 423.68(7), mean: 452.60, max: 484.50
Date: 03-06 at 06:43:51, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 480.71, max: 520.70
Date: 03-06 at 06:44:01, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 395.91, max: 469.93
Date: 03-06 at 06:44:13, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 382.77, max: 411.63
Date: 03-06 at 06:44:25, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 381.05, max: 401.74
Date: 03-06 at 06:44:37, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 376.08, max: 401.74
Date: 03-06 at 06:44:51, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1299.69, max: 1540.68
Date: 03-06 at 06:44:56, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1144.49, max: 1363.65
Date: 03-06 at 06:45:01, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 905.58, max: 1107.35
Date: 03-06 at 06:45:14, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 509.70, max: 642.56
Date: 03-06 at 06:45:28, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1309.40, max: 1526.30
Date: 03-06 at 06:45:33, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 363.25(5), mean: 1143.16, max: 1389.08
