Date: 07-13 at 18:27:17, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 1108.98(4) mean: 3487.67, max: 4195.43
Date: 07-13 at 18:27:52, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 926.86(4) mean: 2245.93, max: 3489.37
Date: 07-13 at 18:28:19, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 911.44(4) mean: 1429.13, max: 2205.00
Date: 07-13 at 18:28:56, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 911.06(5) mean: 1030.65, max: 1143.45
Date: 07-13 at 18:29:32, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 900.84(5) mean: 939.13, max: 1029.49
Date: 07-13 at 18:30:04, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 891.17(5) mean: 916.16, max: 970.68
Date: 07-13 at 18:30:44, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 891.17(5) mean: 935.66, max: 973.74
Date: 07-13 at 18:31:18, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 889.12(6) mean: 945.06, max: 991.36
Date: 07-13 at 18:31:59, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 871.14(6) mean: 927.65, max: 978.04
Date: 07-13 at 18:32:40, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 844.84(6) mean: 896.01, max: 914.71
Date: 07-13 at 18:33:08, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 800.65(6) mean: 891.16, max: 910.99
Date: 07-13 at 18:33:49, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 800.62(6) mean: 927.31, max: 954.26
Date: 07-13 at 18:34:30, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 800.62(6) mean: 841.96, max: 874.86
Date: 07-13 at 18:34:59, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 794.07(6) mean: 798.43, max: 800.62
Date: 07-13 at 18:35:34, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 794.07(6) mean: 797.84, max: 800.62
