Date: 07-14 at 00:37:32, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 1160.60(4) mean: 3364.24, max: 4162.99
Date: 07-14 at 00:38:06, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 1059.70(4) mean: 2255.62, max: 3165.88
Date: 07-14 at 00:38:38, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 1017.78(4) mean: 1110.30, max: 1182.34
Date: 07-14 at 00:39:06, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 905.96(5) mean: 994.83, max: 1076.13
Date: 07-14 at 00:39:42, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 846.96(5) mean: 1011.64, max: 1137.23
Date: 07-14 at 00:40:18, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 842.67(5) mean: 1038.77, max: 1165.76
Date: 07-14 at 00:40:59, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 842.67(5) mean: 1023.19, max: 1160.16
Date: 07-14 at 00:41:38, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 842.67(5) mean: 946.92, max: 1106.97
Date: 07-14 at 00:42:04, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 842.67(5) mean: 928.05, max: 1049.37
Date: 07-14 at 00:42:41, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 842.67(5) mean: 908.23, max: 969.30
Date: 07-14 at 00:43:18, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 842.67(5) mean: 900.44, max: 959.74
Date: 07-14 at 00:43:52, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 842.67(5) mean: 921.05, max: 993.81
Date: 07-14 at 00:44:17, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 842.67(5) mean: 891.11, max: 961.82
Date: 07-14 at 00:44:57, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 842.67(5) mean: 891.48, max: 959.74
Date: 07-14 at 00:45:29, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 842.67(5) mean: 918.60, max: 993.81
Date: 07-14 at 00:45:56, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 842.67(5) mean: 851.94, max: 883.84
Date: 07-14 at 00:46:30, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 840.47(5) mean: 860.36, max: 899.16
Date: 07-14 at 00:47:07, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 840.47(5) mean: 896.06, max: 940.70
Date: 07-14 at 00:47:46, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 840.47(5) mean: 845.05, max: 891.17
Date: 07-14 at 00:48:19, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 840.47(5) mean: 852.07, max: 888.80
Date: 07-14 at 00:48:57, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 840.47(5) mean: 843.96, max: 888.81
Date: 07-14 at 00:49:31, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 840.47(5) mean: 856.30, max: 951.34
Date: 07-14 at 00:50:08, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 840.47(5) mean: 843.42, max: 879.73
Date: 07-14 at 00:50:45, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 840.47(5) mean: 846.01, max: 922.00
Date: 07-14 at 00:51:22, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 839.79(6) mean: 840.53, max: 841.26
Date: 07-14 at 00:51:54, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 822.51(5) mean: 838.64, max: 839.79
Date: 07-14 at 00:52:22, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 807.05(5) mean: 826.99, max: 838.39
Date: 07-14 at 00:52:50, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 807.05(5) mean: 850.62, max: 883.73
Date: 07-14 at 00:53:23, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 807.05(5) mean: 817.04, max: 839.79
Date: 07-14 at 00:53:57, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 802.47(5) mean: 810.96, max: 838.52
Date: 07-14 at 00:54:31, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 796.94(5) mean: 804.94, max: 839.85
Date: 07-14 at 00:55:06, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 796.94(5) mean: 846.65, max: 884.54
Date: 07-14 at 00:55:39, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 795.04(5) mean: 804.28, max: 841.66
Date: 07-14 at 00:56:17, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 768.68(5) mean: 802.72, max: 871.69
Date: 07-14 at 00:56:47, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 752.32(5) mean: 816.76, max: 903.53
Date: 07-14 at 00:57:15, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 778.05, max: 836.32
Date: 07-14 at 00:57:46, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.93, max: 784.27
Date: 07-14 at 00:58:14, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 00:58:55, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 00:59:23, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 00:59:55, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:00:21, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:00:48, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:01:19, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:01:46, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:02:29, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:02:55, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:03:25, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:04:05, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:04:32, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:05:15, iter: 51, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:05:57, iter: 52, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:06:22, iter: 53, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:06:48, iter: 54, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:07:14, iter: 55, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:07:41, iter: 56, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:08:09, iter: 57, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:08:36, iter: 58, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:09:06, iter: 59, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 750.65, max: 780.03
Date: 07-14 at 01:09:38, iter: 60, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 748.55, max: 748.55
Date: 07-14 at 01:10:11, iter: 61, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 748.55, max: 748.55
Date: 07-14 at 01:10:52, iter: 62, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 748.55, max: 748.55
Date: 07-14 at 01:11:21, iter: 63, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 748.55, max: 748.55
Date: 07-14 at 01:11:51, iter: 64, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 748.55, max: 748.55
Date: 07-14 at 01:12:21, iter: 65, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 748.55, max: 748.55
Date: 07-14 at 01:12:51, iter: 66, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 748.55, max: 748.55
Date: 07-14 at 01:13:19, iter: 67, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 748.55, max: 748.55
Date: 07-14 at 01:13:46, iter: 68, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 748.55, max: 748.55
Date: 07-14 at 01:14:17, iter: 69, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 748.55, max: 748.55
Date: 07-14 at 01:14:49, iter: 70, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 748.55, max: 748.55
Date: 07-14 at 01:15:19, iter: 71, fix: false, local: false, cut car: false, new generate: true, Khoo: 591.56 best obj: 748.55(5) mean: 748.55, max: 748.55
