Date: 03-07 at 13:33:08, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1164.65(12), mean: 2274.45, max: 2567.28
Date: 03-07 at 13:33:22, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 987.29(12), mean: 2256.37, max: 2516.82
Date: 03-07 at 13:33:36, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 895.23(12), mean: 2087.79, max: 2460.62
Date: 03-07 at 13:33:54, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 821.49(11), mean: 2014.16, max: 2475.06
Date: 03-07 at 13:34:09, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 818.16(11), mean: 1855.49, max: 2331.28
Date: 03-07 at 13:34:24, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 818.16(11), mean: 1870.00, max: 2325.22
Date: 03-07 at 13:34:43, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 818.16(11), mean: 1489.58, max: 2252.42
Date: 03-07 at 13:35:00, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 818.16(11), mean: 1494.43, max: 2170.21
Date: 03-07 at 13:35:20, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 818.16(11), mean: 1088.39, max: 1227.77
Date: 03-07 at 13:35:38, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 818.16(11), mean: 2264.84, max: 2561.85
Date: 03-07 at 13:35:56, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 818.16(11), mean: 2099.82, max: 2582.93
Date: 03-07 at 13:36:13, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 818.16(11), mean: 1888.32, max: 2350.72
Date: 03-07 at 13:36:33, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 818.16(11), mean: 1621.96, max: 2126.99
Date: 03-07 at 13:36:55, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 818.16(11), mean: 2272.61, max: 2561.85
Date: 03-07 at 13:37:11, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 818.16(11), mean: 2240.90, max: 2505.60
