Date: 02-08 at 09:29:44, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1406.88(14), mean: 3376.37, max: 4032.10
Date: 02-08 at 09:31:57, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1309.88(14), mean: 3342.37, max: 3944.72
Date: 02-08 at 09:34:11, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1245.49(14), mean: 3275.62, max: 3829.75
Date: 02-08 at 09:36:25, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1191.44(15), mean: 3217.26, max: 3848.45
Date: 02-08 at 09:38:41, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1141.45(15), mean: 2747.20, max: 3418.88
Date: 02-08 at 09:41:04, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1106.98(14), mean: 2477.55, max: 3294.40
Date: 02-08 at 09:43:24, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1064.27(13), mean: 1281.98, max: 1432.99
Date: 02-08 at 09:45:38, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1064.27(13), mean: 1261.35, max: 1488.42
Date: 02-08 at 09:47:56, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1064.27(13), mean: 1272.72, max: 1483.24
Date: 02-08 at 09:50:06, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 994.63(13), mean: 1191.14, max: 1488.03
Date: 02-08 at 09:52:14, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 994.63(13), mean: 1134.75, max: 1520.31
Date: 02-08 at 09:54:25, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 964.50(13), mean: 1056.14, max: 1175.52
Date: 02-08 at 09:56:37, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 964.50(12), mean: 1042.59, max: 1152.85
Date: 02-08 at 09:58:40, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 964.50(12), mean: 1025.46, max: 1178.54
Date: 02-08 at 10:00:59, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 962.23(12), mean: 1022.45, max: 1145.33
Date: 02-08 at 10:03:10, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 961.46(12), mean: 1045.76, max: 1178.77
Date: 02-08 at 10:05:23, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 955.70(12), mean: 1059.02, max: 1198.27
Date: 02-08 at 10:07:39, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 933.25(12), mean: 1029.36, max: 1158.61
Date: 02-08 at 10:09:46, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 906.29(11), mean: 1001.70, max: 1076.86
Date: 02-08 at 10:11:55, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 906.29(11), mean: 992.86, max: 1068.48
Date: 02-08 at 10:14:07, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 906.29(11), mean: 986.56, max: 1062.08
Date: 02-08 at 10:16:19, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 906.29(11), mean: 986.31, max: 1062.08
Date: 02-08 at 10:18:24, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 906.29(11), mean: 956.39, max: 992.92
Date: 02-08 at 10:20:32, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 906.29(11), mean: 3325.03, max: 3831.32
Date: 02-08 at 10:22:47, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 906.29(11), mean: 3092.70, max: 3697.21
Date: 02-08 at 10:25:01, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 906.29(11), mean: 2657.55, max: 3360.52
Date: 02-08 at 10:27:24, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 906.29(11), mean: 2401.54, max: 3173.58
Date: 02-08 at 10:29:46, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 906.29(11), mean: 3316.07, max: 3765.17
Date: 02-08 at 10:32:00, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 906.29(11), mean: 2801.67, max: 3567.95
