Date: 08-01 at 18:42:30, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 1014.46(9), mean: 2341.53, max: 3360.17
Date: 08-01 at 18:43:35, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 925.31(7), mean: 2006.74, max: 3155.92
Date: 08-01 at 18:44:33, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 897.89(7), mean: 1374.83, max: 2564.73
Date: 08-01 at 18:45:29, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 872.96(6), mean: 1386.37, max: 2588.17
Date: 08-01 at 18:46:27, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 862.34(6), mean: 1147.27, max: 1832.49
Date: 08-01 at 18:47:24, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 862.25(6), mean: 1078.04, max: 1553.94
Date: 08-01 at 18:48:22, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 862.25(6), mean: 961.38, max: 1134.37
Date: 08-01 at 18:49:17, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 862.25(6), mean: 986.96, max: 1136.06
Date: 08-01 at 18:50:17, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 862.25(6), mean: 937.73, max: 1029.33
Date: 08-01 at 18:51:13, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 862.25(6), mean: 922.81, max: 1029.67
Date: 08-01 at 18:52:12, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 862.25(6), mean: 916.94, max: 958.03
Date: 08-01 at 18:53:06, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 862.25(6), mean: 915.45, max: 988.13
Date: 08-01 at 18:54:03, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.00(6), mean: 868.18, max: 891.22
Date: 08-01 at 18:54:58, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 835.70(6), mean: 878.73, max: 914.09
