Date: 08-01 at 19:47:25, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 954.00(7), mean: 1755.33, max: 3527.90
Date: 08-01 at 19:48:23, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 894.01(6), mean: 1492.22, max: 2759.31
Date: 08-01 at 19:49:16, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 886.44(6), mean: 1392.78, max: 2743.50
Date: 08-01 at 19:50:09, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 867.40(5), mean: 1410.21, max: 2763.01
Date: 08-01 at 19:51:10, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 867.40(5), mean: 949.15, max: 1076.51
Date: 08-01 at 19:52:02, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 969.95, max: 1038.73
Date: 08-01 at 19:52:48, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 999.63, max: 1079.41
Date: 08-01 at 19:53:37, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 1015.38, max: 1127.53
Date: 08-01 at 19:54:30, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 935.06, max: 1079.82
Date: 08-01 at 19:55:18, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 961.41, max: 1136.16
Date: 08-01 at 19:56:12, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 924.13, max: 989.62
Date: 08-01 at 19:57:04, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 913.66, max: 952.48
Date: 08-01 at 19:57:56, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 909.70, max: 952.48
Date: 08-01 at 19:58:51, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 912.11, max: 952.48
Date: 08-01 at 19:59:40, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 938.78, max: 987.34
Date: 08-01 at 20:00:30, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 3126.42, max: 3733.29
Date: 08-01 at 20:01:23, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 2827.35, max: 3514.02
Date: 08-01 at 20:02:18, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 2161.72, max: 3173.38
Date: 08-01 at 20:03:10, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 1919.10, max: 2792.86
Date: 08-01 at 20:04:06, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 1036.96, max: 1173.70
Date: 08-01 at 20:04:55, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 1036.40, max: 1137.72
Date: 08-01 at 20:05:50, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 967.77, max: 1073.23
Date: 08-01 at 20:06:39, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 985.57, max: 1109.04
Date: 08-01 at 20:07:31, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 1006.42, max: 1104.05
Date: 08-01 at 20:08:26, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 3016.99, max: 3782.44
Date: 08-01 at 20:09:21, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 858.43(7), mean: 2267.91, max: 3433.65
