Date: 08-01 at 23:51:56, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 1028.43(10), mean: 2880.05, max: 3774.53
Date: 08-01 at 23:52:49, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 924.14(8), mean: 2024.40, max: 3342.11
Date: 08-01 at 23:53:43, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 914.93(8), mean: 1625.03, max: 2795.78
Date: 08-01 at 23:54:37, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 912.95(8), mean: 1567.09, max: 2509.92
Date: 08-01 at 23:55:27, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 912.95(8), mean: 1585.72, max: 2551.53
Date: 08-01 at 23:56:20, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 912.95(8), mean: 1533.04, max: 2301.38
Date: 08-01 at 23:57:16, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 912.95(8), mean: 1369.54, max: 2187.84
Date: 08-01 at 23:58:16, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 912.95(8), mean: 1013.95, max: 1147.38
Date: 08-01 at 23:59:08, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 912.95(8), mean: 1069.61, max: 1185.97
Date: 08-02 at 00:00:07, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 906.94(9), mean: 964.84, max: 1145.18
Date: 08-02 at 00:00:55, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 892.52(8), mean: 988.42, max: 1176.41
Date: 08-02 at 00:01:48, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 892.52(8), mean: 964.08, max: 1066.59
Date: 08-02 at 00:02:43, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 892.52(8), mean: 938.26, max: 1013.65
Date: 08-02 at 00:03:32, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 892.52(8), mean: 939.98, max: 1018.10
Date: 08-02 at 00:04:26, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 887.47(7), mean: 918.08, max: 966.05
Date: 08-02 at 00:05:18, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 884.34(7), mean: 920.55, max: 969.95
Date: 08-02 at 00:06:08, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 882.34(7), mean: 913.20, max: 994.01
Date: 08-02 at 00:06:58, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 882.34(7), mean: 927.28, max: 1011.01
Date: 08-02 at 00:07:49, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 735.8, best obj: 882.34(7), mean: 976.78, max: 1019.91
