Date: 07-20 at 16:29:06, #particle: 25, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1856.24(23), mean: 2579.18, max: 2784.68
Date: 07-20 at 16:30:50, #particle: 25, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1787.28(23), mean: 2501.44, max: 2838.22
Date: 07-20 at 16:32:27, #particle: 25, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1787.28(23), mean: 2483.13, max: 2867.77
Date: 07-20 at 16:34:19, #particle: 25, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1787.28(23), mean: 2292.88, max: 2827.92
Date: 07-20 at 16:36:06, #particle: 25, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1725.53(22), mean: 2278.33, max: 2823.65
Date: 07-20 at 16:37:54, #particle: 25, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1717.63(22), mean: 2184.95, max: 2861.27
Date: 07-20 at 16:39:34, #particle: 25, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1717.63(22), mean: 2107.54, max: 2866.40
Date: 07-20 at 16:41:25, #particle: 25, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1717.63(22), mean: 2043.31, max: 2843.11
Date: 07-20 at 16:43:12, #particle: 25, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1717.63(22), mean: 1951.32, max: 2122.04
Date: 07-20 at 16:44:59, #particle: 25, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1717.63(22), mean: 1967.13, max: 2161.17
Date: 07-20 at 16:46:40, #particle: 25, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1717.63(22), mean: 1954.94, max: 2203.49
Date: 07-20 at 16:48:34, #particle: 25, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1717.63(22), mean: 1916.88, max: 2218.91
Date: 07-20 at 16:50:24, #particle: 25, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1717.63(22), mean: 1869.01, max: 2144.25
Date: 07-20 at 16:52:11, #particle: 25, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1717.63(22), mean: 1842.46, max: 1995.29
Date: 07-20 at 16:54:00, #particle: 25, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1717.63(22), mean: 1819.14, max: 2017.39
Date: 07-20 at 16:55:49, #particle: 25, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1717.63(22), mean: 1786.86, max: 2042.09
