Date: 03-07 at 21:43:21, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 934.39(6), mean: 2363.84, max: 2940.86
Date: 03-07 at 21:43:35, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 768.45(5), mean: 2185.45, max: 2777.33
Date: 03-07 at 21:43:48, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 713.77(4), mean: 1650.68, max: 2225.98
Date: 03-07 at 21:44:02, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 670.90(4), mean: 1112.27, max: 1639.69
Date: 03-07 at 21:44:17, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 654.52(4), mean: 738.64, max: 818.41
Date: 03-07 at 21:44:32, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 648.75(4), mean: 783.22, max: 839.29
Date: 03-07 at 21:44:47, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 648.75(4), mean: 779.47, max: 863.77
Date: 03-07 at 21:45:02, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 648.75(4), mean: 693.24, max: 783.34
Date: 03-07 at 21:45:20, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 648.75(4), mean: 778.11, max: 847.82
Date: 03-07 at 21:45:34, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 648.75(4), mean: 690.67, max: 751.70
Date: 03-07 at 21:45:51, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 637.47(4), mean: 2498.28, max: 3043.80
Date: 03-07 at 21:46:09, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 632.87(4), mean: 2022.78, max: 2507.30
Date: 03-07 at 21:46:26, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 632.87(4), mean: 1424.81, max: 1814.23
Date: 03-07 at 21:46:43, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 632.87(4), mean: 919.94, max: 1242.65
Date: 03-07 at 21:46:58, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 627.60(4), mean: 651.87, max: 781.09
Date: 03-07 at 21:47:29, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 627.60(4), mean: 642.12, max: 737.96
Date: 03-07 at 21:47:50, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 627.49(4), mean: 635.34, max: 717.23
Date: 03-07 at 21:48:30, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 627.44(4), mean: 631.19, max: 657.63
Date: 03-07 at 21:48:50, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 627.44(4), mean: 636.26, max: 699.80
Date: 03-07 at 21:49:06, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 627.44(4), mean: 657.44, max: 753.63
Date: 03-07 at 21:49:24, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 623.01(4), mean: 630.08, max: 638.47
Date: 03-07 at 21:49:39, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 619.33(4), mean: 662.68, max: 687.83
Date: 03-07 at 21:49:54, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 606.62(4), mean: 681.38, max: 707.59
Date: 03-07 at 21:50:09, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 599.80(4), mean: 690.29, max: 724.95
Date: 03-07 at 21:50:24, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 599.44(4), mean: 633.67, max: 681.21
Date: 03-07 at 21:50:41, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 598.37(4), mean: 657.01, max: 710.50
Date: 03-07 at 21:50:57, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 588.13(4), mean: 639.45, max: 696.19
Date: 03-07 at 21:51:14, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 587.47(4), mean: 618.33, max: 639.01
Date: 03-07 at 21:51:32, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 586.22(3), mean: 626.88, max: 666.03
Date: 03-07 at 21:51:48, particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, best obj: 586.22(3), mean: 591.16, max: 608.96
Date: 03-07 at 21:52:24, particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, best obj: 586.22(3), mean: 587.40, max: 599.88
Date: 03-07 at 21:53:03, particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, best obj: 586.22(3), mean: 586.76, max: 594.28
Date: 03-07 at 21:53:29, particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: true, best obj: 586.22(3), mean: 589.78, max: 639.58
Date: 03-07 at 21:54:00, particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, best obj: 586.22(3), mean: 2468.88, max: 3004.49
Date: 03-07 at 21:54:16, particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: true, best obj: 586.22(3), mean: 1677.25, max: 2460.32
Date: 03-07 at 21:54:35, particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: true, best obj: 586.22(3), mean: 847.87, max: 985.23
Date: 03-07 at 21:54:51, particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: true, best obj: 586.22(3), mean: 768.34, max: 846.21
Date: 03-07 at 21:55:06, particle: 15, iter: 44, fix: false, local: true, cut car: true, new generate: true, best obj: 586.22(3), mean: 2466.65, max: 2935.68
Date: 03-07 at 21:55:23, particle: 15, iter: 45, fix: false, local: true, cut car: true, new generate: true, best obj: 586.22(3), mean: 1465.03, max: 1920.81
