Date: 08-12 at 12:37:42, #particle: 20, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1671.14(6), mean: 3847.99, max: 4757.00
Date: 08-12 at 12:39:51, #particle: 20, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1581.26(6), mean: 3625.05, max: 4661.39
Date: 08-12 at 12:41:20, #particle: 20, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1553.11(6), mean: 2961.36, max: 3899.37
Date: 08-12 at 12:42:48, #particle: 20, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1533.84(6), mean: 2105.45, max: 2970.71
Date: 08-12 at 12:44:18, #particle: 20, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1522.45(6), mean: 2129.38, max: 3054.09
Date: 08-12 at 12:46:27, #particle: 20, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1521.57(6), mean: 1927.83, max: 2796.10
Date: 08-12 at 12:48:42, #particle: 20, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1520.88(6), mean: 1842.00, max: 2661.46
Date: 08-12 at 12:50:43, #particle: 20, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1520.88(6), mean: 1646.84, max: 2135.93
Date: 08-12 at 12:52:50, #particle: 20, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1440.25(9), mean: 1715.93, max: 2238.49
Date: 08-12 at 12:55:12, #particle: 20, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1408.96(9), mean: 1739.22, max: 2261.52
Date: 08-12 at 12:56:03, #particle: 20, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1396.39(8), mean: 1759.50, max: 2242.38
Date: 08-12 at 12:56:54, #particle: 20, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1394.03(8), mean: 1669.89, max: 2230.34
Date: 08-12 at 12:57:47, #particle: 20, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1394.03(8), mean: 1625.05, max: 1932.76
Date: 08-12 at 12:58:40, #particle: 20, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1388.65(10), mean: 1627.91, max: 1834.67
Date: 08-12 at 12:59:36, #particle: 20, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1354.24(10), mean: 1529.65, max: 1840.87
Date: 08-12 at 13:00:38, #particle: 20, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1316.78(9), mean: 1512.32, max: 1725.01
Date: 08-12 at 13:01:36, #particle: 20, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1316.78(9), mean: 1501.36, max: 1790.99
Date: 08-12 at 13:02:32, #particle: 20, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1316.78(9), mean: 1537.17, max: 1863.80
Date: 08-12 at 13:03:32, #particle: 20, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1316.78(9), mean: 1416.35, max: 1492.80
Date: 08-12 at 13:04:28, #particle: 20, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1316.78(9), mean: 1429.78, max: 1550.43
Date: 08-12 at 13:05:27, #particle: 20, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1316.78(9), mean: 1603.82, max: 1825.94
Date: 08-12 at 13:06:21, #particle: 20, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1316.78(9), mean: 1618.08, max: 1886.21
Date: 08-12 at 13:07:17, #particle: 20, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1316.78(9), mean: 1442.42, max: 1858.79
Date: 08-12 at 13:08:15, #particle: 20, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1311.26(9), mean: 1396.20, max: 1526.43
Date: 08-12 at 13:09:10, #particle: 20, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1306.85(9), mean: 1491.58, max: 1636.12
Date: 08-12 at 13:10:11, #particle: 20, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1302.39(9), mean: 1412.10, max: 1577.08
Date: 08-12 at 13:11:09, #particle: 20, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1296.48(9), mean: 1373.67, max: 1451.26
Date: 08-12 at 13:11:54, #particle: 20, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1296.14(9), mean: 1464.91, max: 1623.16
Date: 08-12 at 13:12:53, #particle: 20, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1264.32(8), mean: 1378.45, max: 1460.60
Date: 08-12 at 13:13:51, #particle: 20, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1263.95(8), mean: 1353.37, max: 1420.45
Date: 08-12 at 13:14:45, #particle: 20, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1263.95(8), mean: 1351.57, max: 1449.56
Date: 08-12 at 13:15:37, #particle: 20, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1263.95(8), mean: 1390.60, max: 1548.65
Date: 08-12 at 13:16:32, #particle: 20, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1263.95(8), mean: 1383.67, max: 1599.15
Date: 08-12 at 13:17:28, #particle: 20, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1263.95(8), mean: 1354.73, max: 1500.80
Date: 08-12 at 13:18:16, #particle: 20, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1263.95(8), mean: 1522.47, max: 1958.53
Date: 08-12 at 13:19:01, #particle: 20, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1263.29(8), mean: 1363.85, max: 1601.95
Date: 08-12 at 13:19:55, #particle: 20, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1256.72(9), mean: 1313.15, max: 1511.78
Date: 08-12 at 13:20:51, #particle: 20, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1256.70(9), mean: 1347.38, max: 1478.70
Date: 08-12 at 13:21:46, #particle: 20, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1256.70(9), mean: 1297.88, max: 1343.51
Date: 08-12 at 13:22:50, #particle: 20, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1256.70(9), mean: 1298.64, max: 1348.28
Date: 08-12 at 13:23:41, #particle: 20, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1256.70(9), mean: 1293.49, max: 1365.42
Date: 08-12 at 13:24:35, #particle: 20, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1256.70(9), mean: 1290.20, max: 1433.39
