Date: 12-23 at 05:22:15, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 1140.34(4), mean: 2606.09, max: 3649.70
Date: 12-23 at 05:22:48, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 869.99(4), mean: 2346.43, max: 3300.70
Date: 12-23 at 05:23:19, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 850.43(4), mean: 2379.22, max: 3292.97
Date: 12-23 at 05:23:50, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 838.12(4), mean: 1369.91, max: 2094.22
Date: 12-23 at 05:24:21, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 809.72(5), mean: 881.71, max: 1009.21
Date: 12-23 at 05:24:55, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 793.46(5), mean: 959.98, max: 1095.42
Date: 12-23 at 05:25:21, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 773.37(4), mean: 925.36, max: 1036.69
Date: 12-23 at 05:25:58, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 773.37(4), mean: 806.90, max: 889.65
Date: 12-23 at 05:26:36, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 773.37(4), mean: 786.78, max: 825.19
Date: 12-23 at 05:27:05, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 773.37(4), mean: 784.13, max: 815.56
Date: 12-23 at 05:27:35, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 773.37(4), mean: 800.42, max: 828.00
Date: 12-23 at 05:29:00, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 773.37(4), mean: 782.22, max: 834.47
Date: 12-23 at 05:29:28, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 773.37(4), mean: 781.20, max: 839.07
Date: 12-23 at 05:29:57, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 773.37(4), mean: 777.94, max: 806.42
Date: 12-23 at 05:30:26, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 773.37(4), mean: 777.28, max: 802.95
Date: 12-23 at 05:31:49, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 773.37(4), mean: 786.28, max: 834.47
Date: 12-23 at 05:32:18, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 591.56, best obj: 773.37(4), mean: 806.99, max: 889.24
