Date: 03-24 at 15:13:01, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 723.48(5), mean: 1040.46, max: 1894.27
Date: 03-24 at 15:13:03, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 631.19(5), mean: 1000.72, max: 1739.56
Date: 03-24 at 15:13:05, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 585.46(4), mean: 837.51, max: 1580.01
Date: 03-24 at 15:13:08, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 552.62(4), mean: 676.44, max: 835.74
Date: 03-24 at 15:13:11, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 522.58(3), mean: 719.34, max: 874.19
Date: 03-24 at 15:13:16, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 484.62(3), mean: 597.19, max: 791.68
Date: 03-24 at 15:13:22, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 467.99(3), mean: 526.21, max: 589.62
Date: 03-24 at 15:13:34, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 465.13(3), mean: 465.13, max: 465.13
Date: 03-24 at 15:13:46, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 465.13(3), mean: 465.13, max: 465.13
Date: 03-24 at 15:13:59, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 465.13(3), mean: 465.13, max: 465.13
Date: 03-24 at 15:14:12, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 465.13(3), mean: 465.13, max: 465.13
Date: 03-24 at 15:14:24, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 465.13(3), mean: 465.13, max: 465.13
Date: 03-24 at 15:14:38, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 465.13(3), mean: 2262.71, max: 2943.49
Date: 03-24 at 15:14:41, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 465.13(3), mean: 949.97, max: 1675.45
Date: 03-24 at 15:14:45, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 465.13(3), mean: 536.94, max: 631.47
Date: 03-24 at 15:14:53, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 465.13(3), mean: 502.80, max: 540.64
Date: 03-24 at 15:15:06, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 465.13(3), mean: 2274.31, max: 2925.95
Date: 03-24 at 15:15:09, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 465.13(3), mean: 893.91, max: 1714.38
