Date: 03-25 at 02:13:27, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 745.53(3), mean: 1072.83, max: 1894.27
Date: 03-25 at 02:13:29, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 720.82(3), mean: 1043.16, max: 1734.86
Date: 03-25 at 02:13:31, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 687.01(3), mean: 1064.09, max: 1742.73
Date: 03-25 at 02:13:33, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 682.56(4), mean: 766.65, max: 884.12
Date: 03-25 at 02:13:36, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 572.75(4), mean: 714.43, max: 857.39
Date: 03-25 at 02:13:38, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 527.89(4), mean: 749.49, max: 876.22
Date: 03-25 at 02:13:43, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 522.44(4), mean: 634.88, max: 744.17
Date: 03-25 at 02:13:48, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 516.42(4), mean: 560.19, max: 595.62
Date: 03-25 at 02:13:59, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 494.96(3), mean: 524.33, max: 551.14
Date: 03-25 at 02:14:11, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 494.96(3), mean: 524.32, max: 551.14
Date: 03-25 at 02:14:15, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 494.96(3), mean: 524.12, max: 551.40
Date: 03-25 at 02:14:22, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 494.96(3), mean: 524.12, max: 551.40
Date: 03-25 at 02:14:34, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 494.96(3), mean: 494.96, max: 494.96
Date: 03-25 at 02:14:50, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 494.96(3), mean: 2254.33, max: 2958.11
Date: 03-25 at 02:14:53, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 494.96(3), mean: 1793.39, max: 2527.86
Date: 03-25 at 02:14:57, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 494.96(3), mean: 757.80, max: 918.59
Date: 03-25 at 02:15:01, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 494.96(3), mean: 731.42, max: 958.01
Date: 03-25 at 02:15:05, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 490.53(3), mean: 2287.50, max: 2911.70
Date: 03-25 at 02:15:08, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 490.53(3), mean: 770.10, max: 1230.81
