Date: 03-25 at 02:22:34, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 706.75(5), mean: 1157.67, max: 2503.70
Date: 03-25 at 02:22:36, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 568.64(4), mean: 902.96, max: 1729.43
Date: 03-25 at 02:22:38, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 523.42(4), mean: 756.84, max: 1173.58
Date: 03-25 at 02:22:41, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 476.84(3), mean: 627.09, max: 816.44
Date: 03-25 at 02:22:45, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 464.73(3), mean: 522.05, max: 569.09
Date: 03-25 at 02:22:55, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 464.73(3), mean: 469.36, max: 533.51
Date: 03-25 at 02:23:04, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 464.73(3), mean: 469.16, max: 530.46
Date: 03-25 at 02:23:13, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 464.73(3), mean: 469.16, max: 530.46
Date: 03-25 at 02:23:23, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 464.73(3), mean: 464.78, max: 465.39
Date: 03-25 at 02:23:34, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 464.73(3), mean: 2284.45, max: 2929.39
Date: 03-25 at 02:23:37, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 464.73(3), mean: 1671.66, max: 2522.99
Date: 03-25 at 02:23:41, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 458.79(3), mean: 780.79, max: 1378.68
Date: 03-25 at 02:23:54, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 457.92(3), mean: 458.73, max: 458.79
Date: 03-25 at 02:23:59, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 457.92(3), mean: 458.73, max: 458.79
Date: 03-25 at 02:24:13, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 457.92(3), mean: 458.73, max: 458.79
Date: 03-25 at 02:24:27, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 457.92(3), mean: 458.73, max: 458.79
Date: 03-25 at 02:24:40, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 457.92(3), mean: 457.92, max: 457.92
Date: 03-25 at 02:24:56, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 457.92(3), mean: 2234.00, max: 2890.54
Date: 03-25 at 02:25:00, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 457.92(3), mean: 874.50, max: 1497.88
Date: 03-25 at 02:25:03, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 457.92(3), mean: 593.64, max: 732.06
Date: 03-25 at 02:25:08, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 457.92(3), mean: 546.96, max: 596.45
Date: 03-25 at 02:25:17, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 457.92(3), mean: 2188.17, max: 2928.98
Date: 03-25 at 02:25:20, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 457.92(3), mean: 1209.42, max: 2119.82
