Date: 02-05 at 17:50:27, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1450.12(11), mean: 2827.46, max: 4408.02
Date: 02-05 at 17:52:36, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1383.48(11), mean: 2700.34, max: 4008.39
Date: 02-05 at 17:54:43, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1304.28(10), mean: 2661.93, max: 3863.39
Date: 02-05 at 17:56:54, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1278.61(9), mean: 2227.12, max: 3192.51
Date: 02-05 at 17:59:08, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1278.61(9), mean: 2158.59, max: 3120.53
Date: 02-05 at 18:01:24, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1278.61(9), mean: 2141.72, max: 3045.39
Date: 02-05 at 18:03:40, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1278.61(9), mean: 2053.62, max: 3029.60
Date: 02-05 at 18:05:55, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1278.61(9), mean: 1460.95, max: 1642.93
Date: 02-05 at 18:08:14, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1278.61(9), mean: 3131.75, max: 4205.17
Date: 02-05 at 18:10:17, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1278.61(9), mean: 2228.10, max: 3262.67
Date: 02-05 at 18:12:26, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1278.61(9), mean: 2140.29, max: 2995.21
Date: 02-05 at 18:14:27, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1253.15(8), mean: 1468.10, max: 1716.46
Date: 02-05 at 18:16:33, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1195.65(8), mean: 1490.30, max: 1741.46
Date: 02-05 at 18:18:35, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1165.51(8), mean: 1457.81, max: 1729.59
Date: 02-05 at 18:20:34, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1149.62(8), mean: 1300.15, max: 1454.39
Date: 02-05 at 18:22:38, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1149.62(8), mean: 1324.22, max: 1443.47
Date: 02-05 at 18:24:43, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1149.62(8), mean: 1309.64, max: 1516.62
Date: 02-05 at 18:26:52, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1149.62(8), mean: 1309.61, max: 1497.14
Date: 02-05 at 18:29:02, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1149.62(8), mean: 1378.62, max: 1578.27
Date: 02-05 at 18:31:16, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1149.62(8), mean: 3272.57, max: 3970.52
Date: 02-05 at 18:33:25, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1149.62(8), mean: 2642.41, max: 3789.94
Date: 02-05 at 18:35:27, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1149.62(8), mean: 2319.16, max: 3102.04
Date: 02-05 at 18:37:29, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1149.62(8), mean: 1347.37, max: 1457.52
Date: 02-05 at 18:39:34, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1149.62(8), mean: 3171.67, max: 3729.37
Date: 02-05 at 18:41:40, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1149.62(8), mean: 2768.30, max: 3716.08
