Date: 01-11 at 00:01:50, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1663.41(5), mean: 3691.26, max: 4722.42
Date: 01-11 at 00:02:44, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1534.25(12), mean: 2989.99, max: 4376.10
Date: 01-11 at 00:03:36, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1413.71(11), mean: 2811.93, max: 4029.40
Date: 01-11 at 00:04:29, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1382.96(11), mean: 2686.84, max: 3815.36
Date: 01-11 at 00:05:23, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1366.30(11), mean: 2643.45, max: 3734.72
Date: 01-11 at 00:06:19, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1366.30(11), mean: 2404.31, max: 3532.19
Date: 01-11 at 00:07:14, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1366.30(11), mean: 2268.44, max: 3154.53
Date: 01-11 at 00:08:09, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1366.30(11), mean: 2074.75, max: 3068.37
Date: 01-11 at 00:09:05, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1366.30(11), mean: 1783.72, max: 2696.13
Date: 01-11 at 00:10:01, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1360.64(11), mean: 1698.18, max: 1989.48
Date: 01-11 at 00:10:54, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1157.55, best obj: 1332.44(11), mean: 1744.01, max: 2035.05
