Date: 12-17 at 16:08:57, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1627.67(16), mean: 2783.56, max: 3256.57
Date: 12-17 at 16:09:57, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1565.85(15), mean: 2822.20, max: 3272.22
Date: 12-17 at 16:11:03, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1560.56(15), mean: 2559.98, max: 3182.48
Date: 12-17 at 16:12:12, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1560.56(15), mean: 2511.78, max: 3180.40
Date: 12-17 at 16:13:15, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1542.63(16), mean: 2336.89, max: 3021.59
Date: 12-17 at 16:14:21, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1517.92(15), mean: 2202.44, max: 2964.35
Date: 12-17 at 16:15:27, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1515.98(15), mean: 2212.69, max: 2966.64
Date: 12-17 at 16:16:31, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1515.98(15), mean: 2231.35, max: 3009.89
Date: 12-17 at 16:17:45, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1515.98(15), mean: 1651.39, max: 1859.97
Date: 12-17 at 16:18:51, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1515.98(15), mean: 1676.43, max: 1921.26
Date: 12-17 at 16:19:49, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1515.98(15), mean: 1734.41, max: 1932.89
Date: 12-17 at 16:20:50, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1515.98(15), mean: 1906.06, max: 2264.47
Date: 12-17 at 16:22:00, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1512.90(16), mean: 1694.59, max: 2020.91
Date: 12-17 at 16:23:01, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1505.91(16), mean: 1702.79, max: 2062.80
Date: 12-17 at 16:24:06, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1505.91(16), mean: 1729.19, max: 2120.52
Date: 12-17 at 16:25:11, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1505.91(16), mean: 1709.11, max: 2134.34
Date: 12-17 at 16:26:19, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1505.91(16), mean: 1594.09, max: 1706.92
Date: 12-17 at 16:27:23, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1505.91(16), mean: 1649.77, max: 1715.48
Date: 12-17 at 16:28:21, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1505.91(16), mean: 1827.73, max: 2211.55
Date: 12-17 at 16:29:22, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1505.91(16), mean: 1773.16, max: 2209.89
Date: 12-17 at 16:30:31, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1505.91(16), mean: 1586.85, max: 1709.69
Date: 12-17 at 16:31:33, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1505.91(16), mean: 1594.27, max: 1742.17
Date: 12-17 at 16:32:34, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1505.91(16), mean: 1790.32, max: 2049.28
Date: 12-17 at 16:33:42, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1505.91(16), mean: 1599.05, max: 1812.74
