Date: 09-17 at 02:14:08, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1289.66(11), mean: 3188.54, max: 3662.36
Date: 09-17 at 02:14:48, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1120.76(11), mean: 3018.76, max: 3456.14
Date: 09-17 at 02:15:31, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 993.99(11), mean: 2805.59, max: 3330.59
Date: 09-17 at 02:16:11, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 991.96(11), mean: 2520.77, max: 3071.98
Date: 09-17 at 02:16:53, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 991.96(11), mean: 2057.35, max: 2912.44
Date: 09-17 at 02:17:38, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 991.96(11), mean: 1656.10, max: 2578.43
Date: 09-17 at 02:18:23, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 991.96(11), mean: 1300.96, max: 2344.26
Date: 09-17 at 02:19:12, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 991.16(12), mean: 1178.72, max: 2323.32
Date: 09-17 at 02:19:58, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 949.82(11), mean: 1180.96, max: 2315.65
Date: 09-17 at 02:20:39, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 948.83(11), mean: 1163.29, max: 2266.43
Date: 09-17 at 02:21:24, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 945.86(10), mean: 1088.79, max: 1786.54
Date: 09-17 at 02:22:08, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 943.33(10), mean: 984.90, max: 1081.31
Date: 09-17 at 02:22:49, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 942.54(10), mean: 1025.66, max: 1125.36
Date: 09-17 at 02:23:33, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 942.25(11), mean: 999.17, max: 1167.26
Date: 09-17 at 02:24:18, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 933.64(11), mean: 1002.34, max: 1158.74
Date: 09-17 at 02:24:59, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 893.22(10), mean: 969.15, max: 1058.66
Date: 09-17 at 02:25:47, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 893.22(10), mean: 956.85, max: 987.41
Date: 09-17 at 02:26:28, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 893.22(10), mean: 958.83, max: 984.15
Date: 09-17 at 02:27:12, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 893.22(10), mean: 955.56, max: 980.67
Date: 09-17 at 02:27:53, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 893.22(10), mean: 951.96, max: 980.41
Date: 09-17 at 02:28:39, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 893.22(10), mean: 1070.98, max: 1233.43
Date: 09-17 at 02:29:22, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 893.22(10), mean: 1009.56, max: 1223.46
Date: 09-17 at 02:30:02, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 893.22(10), mean: 973.80, max: 1174.59
Date: 09-17 at 02:30:48, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 889.54(10), mean: 936.11, max: 1166.65
Date: 09-17 at 02:31:30, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 889.54(10), mean: 911.53, max: 987.58
Date: 09-17 at 02:32:15, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 877.51(10), mean: 908.02, max: 986.71
Date: 09-17 at 02:32:53, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 877.51(10), mean: 942.73, max: 1021.11
Date: 09-17 at 02:33:33, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 877.51(10), mean: 936.26, max: 1060.25
Date: 09-17 at 02:34:21, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 877.51(10), mean: 918.19, max: 992.04
Date: 09-17 at 02:35:03, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 877.51(10), mean: 917.32, max: 991.45
Date: 09-17 at 02:35:49, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 877.51(10), mean: 1125.06, max: 1484.36
Date: 09-17 at 02:36:32, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 877.51(10), mean: 957.70, max: 1092.11
Date: 09-17 at 02:37:17, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 877.51(10), mean: 944.26, max: 1112.50
Date: 09-17 at 02:37:57, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 877.51(10), mean: 931.16, max: 1081.60
Date: 09-17 at 02:38:43, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 877.51(10), mean: 967.21, max: 1405.65
