Date: 09-17 at 23:23:08, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1396.43(11), mean: 3281.15, max: 3934.25
Date: 09-17 at 23:24:15, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1323.66(11), mean: 3176.38, max: 3819.41
Date: 09-17 at 23:25:29, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1241.08(11), mean: 2980.55, max: 3672.21
Date: 09-17 at 23:26:52, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1226.48(11), mean: 1365.05, max: 1501.68
Date: 09-17 at 23:27:59, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1179.46(11), mean: 1437.20, max: 1565.55
Date: 09-17 at 23:29:07, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1143.70(13), mean: 1406.78, max: 1564.97
Date: 09-17 at 23:30:24, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1081.04(12), mean: 1226.95, max: 1450.39
Date: 09-17 at 23:31:36, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1062.47(11), mean: 1264.27, max: 1470.16
Date: 09-17 at 23:32:45, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1019.10(11), mean: 1255.76, max: 1407.94
Date: 09-17 at 23:34:01, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 999.05(11), mean: 1239.62, max: 1466.41
Date: 09-17 at 23:35:26, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 999.05(11), mean: 1111.00, max: 1237.90
Date: 09-17 at 23:36:37, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 999.05(11), mean: 1142.33, max: 1300.34
Date: 09-17 at 23:37:44, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 984.15(11), mean: 1190.26, max: 1353.31
Date: 09-17 at 23:38:59, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 982.92(11), mean: 1198.60, max: 1372.50
Date: 09-17 at 23:40:11, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 953.60(12), mean: 1109.12, max: 1231.70
Date: 09-17 at 23:41:23, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 942.59(12), mean: 1101.12, max: 1231.75
Date: 09-17 at 23:42:39, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 931.66(11), mean: 1036.25, max: 1147.98
Date: 09-17 at 23:43:55, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 931.66(11), mean: 1019.93, max: 1122.33
Date: 09-17 at 23:45:08, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 931.66(11), mean: 1030.49, max: 1143.33
Date: 09-17 at 23:46:20, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 931.66(11), mean: 1007.63, max: 1121.39
