Date: 07-01 at 04:49:23, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1690.00(12) mean: 2628.41, max: 3353.45
Date: 07-01 at 04:50:26, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1406.02(11) mean: 2354.72, max: 3251.73
Date: 07-01 at 04:51:27, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1387.38(11) mean: 2204.74, max: 3232.35
Date: 07-01 at 04:52:15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1387.38(11) mean: 2084.60, max: 2864.88
Date: 07-01 at 04:53:12, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1355.53(11) mean: 1435.87, max: 1504.89
Date: 07-01 at 04:54:09, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1325.53(11) mean: 1446.77, max: 1514.90
Date: 07-01 at 04:55:02, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1287.47(11) mean: 1460.93, max: 1605.87
Date: 07-01 at 04:55:59, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1279.68(11) mean: 1475.05, max: 1634.88
Date: 07-01 at 04:57:01, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1279.68(11) mean: 1358.52, max: 1405.98
Date: 07-01 at 04:58:01, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1279.68(11) mean: 1381.59, max: 1439.88
Date: 07-01 at 04:59:08, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.43(11) mean: 1333.41, max: 1438.74
Date: 07-01 at 05:00:14, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.43(11) mean: 1318.09, max: 1355.99
Date: 07-01 at 05:01:09, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.43(11) mean: 1350.19, max: 1397.09
Date: 07-01 at 05:02:09, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1248.43(11) mean: 1315.90, max: 1369.60
Date: 07-01 at 05:03:13, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1246.19(12) mean: 1312.10, max: 1409.23
Date: 07-01 at 05:04:11, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1240.35(12) mean: 1353.51, max: 1462.55
Date: 07-01 at 05:05:17, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1240.35(12) mean: 1304.29, max: 1362.08
Date: 07-01 at 05:06:16, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1240.35(12) mean: 1299.96, max: 1359.33
Date: 07-01 at 05:07:15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1225.42(11) mean: 1273.73, max: 1328.91
Date: 07-01 at 05:08:18, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1225.42(11) mean: 1257.99, max: 1304.64
Date: 07-01 at 05:09:18, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1225.42(11) mean: 1254.95, max: 1290.07
Date: 07-01 at 05:10:17, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1225.42(11) mean: 1276.97, max: 1316.14
Date: 07-01 at 05:11:15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1225.42(11) mean: 1253.57, max: 1283.61
Date: 07-01 at 05:12:22, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1222.17(11) mean: 1399.61, max: 1568.87
Date: 07-01 at 05:13:18, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1222.17(11) mean: 1290.98, max: 1528.83
Date: 07-01 at 05:14:11, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1212.48(10) mean: 1299.61, max: 1376.99
Date: 07-01 at 05:15:05, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1212.48(10) mean: 1273.61, max: 1349.05
Date: 07-01 at 05:15:59, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1210.95(10) mean: 1254.35, max: 1328.09
Date: 07-01 at 05:16:58, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1210.95(10) mean: 1325.87, max: 1391.81
Date: 07-01 at 05:18:01, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1210.95(10) mean: 1310.67, max: 1385.54
Date: 07-01 at 05:19:00, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1210.95(10) mean: 1327.53, max: 1418.72
Date: 07-01 at 05:19:54, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1210.95(10) mean: 1265.40, max: 1308.33
Date: 07-01 at 05:20:51, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1210.95(10) mean: 1365.29, max: 1529.77
Date: 07-01 at 05:21:41, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1210.95(10) mean: 1282.53, max: 1450.12
Date: 07-01 at 05:22:35, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1210.95(10) mean: 1257.30, max: 1300.14
Date: 07-01 at 05:23:29, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1210.95(10) mean: 1272.30, max: 1323.58
Date: 07-01 at 05:24:22, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1210.95(10) mean: 1385.85, max: 1697.79
Date: 07-01 at 05:25:14, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1210.95(10) mean: 1340.63, max: 1528.00
Date: 07-01 at 05:26:11, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1244.00, max: 1301.54
Date: 07-01 at 05:27:10, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1248.66, max: 1321.77
Date: 07-01 at 05:27:56, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1276.00, max: 1342.71
Date: 07-01 at 05:28:49, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1273.36, max: 1384.20
Date: 07-01 at 05:29:38, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1235.64, max: 1336.30
Date: 07-01 at 05:30:32, iter: 48, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1388.59, max: 1565.85
Date: 07-01 at 05:31:26, iter: 49, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1302.79, max: 1457.33
Date: 07-01 at 05:32:24, iter: 50, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1263.24, max: 1461.44
Date: 07-01 at 05:33:17, iter: 51, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1261.94, max: 1343.66
Date: 07-01 at 05:34:14, iter: 53, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1370.91, max: 1586.68
Date: 07-01 at 05:35:06, iter: 54, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1299.25, max: 1470.52
Date: 07-01 at 05:35:59, iter: 55, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1246.97, max: 1326.72
Date: 07-01 at 05:36:55, iter: 56, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1240.47, max: 1274.01
Date: 07-01 at 05:37:44, iter: 58, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1378.36, max: 1495.51
Date: 07-01 at 05:38:32, iter: 59, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1301.08, max: 1479.81
Date: 07-01 at 05:39:25, iter: 60, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1290.64, max: 1457.97
Date: 07-01 at 05:40:18, iter: 61, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1249.31, max: 1308.88
Date: 07-01 at 05:41:12, iter: 63, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1416.57, max: 1628.64
Date: 07-01 at 05:42:07, iter: 64, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1296.21, max: 1560.19
Date: 07-01 at 05:43:02, iter: 65, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1276.18, max: 1536.80
Date: 07-01 at 05:43:51, iter: 66, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1252.07, max: 1343.77
Date: 07-01 at 05:44:45, iter: 68, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1400.25, max: 1680.51
Date: 07-01 at 05:45:38, iter: 69, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1313.70, max: 1538.23
Date: 07-01 at 05:46:28, iter: 70, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1264.81, max: 1413.06
Date: 07-01 at 05:47:22, iter: 71, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1260.41, max: 1389.06
Date: 07-01 at 05:48:15, iter: 73, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1376.69, max: 1546.02
Date: 07-01 at 05:49:08, iter: 74, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1319.01, max: 1499.33
Date: 07-01 at 05:49:58, iter: 75, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1273.71, max: 1449.88
Date: 07-01 at 05:50:50, iter: 76, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1284.18, max: 1449.36
Date: 07-01 at 05:51:47, iter: 78, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1405.39, max: 1556.10
Date: 07-01 at 05:52:42, iter: 79, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1314.38, max: 1524.56
Date: 07-01 at 05:53:38, iter: 80, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1252.12, max: 1318.91
Date: 07-01 at 05:54:29, iter: 81, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1247.63, max: 1345.48
Date: 07-01 at 05:55:19, iter: 83, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1429.80, max: 1800.02
Date: 07-01 at 05:56:14, iter: 84, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1347.83, max: 1807.41
Date: 07-01 at 05:57:09, iter: 85, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1321.34, max: 1773.48
Date: 07-01 at 05:58:05, iter: 86, fix: false, local: true, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1204.01(10) mean: 1257.11, max: 1361.27
